delivery_id,supplier_id,order_id,expected_date,actual_date,delay_days,on_time,delivery_score,month
DEL_SUP000005_13,SUP000005,ORD_SUP000005_13,2022-01-15,2022-01-15,0,True,100,Month_13
DEL_SUP000005_14,SUP000005,ORD_SUP000005_14,2022-02-15,2022-02-15,0,True,100,Month_14
DEL_SUP000005_15,SUP000005,ORD_SUP000005_15,2022-03-15,2022-03-15,0,True,100,Month_15
DEL_SUP000005_16,SUP000005,ORD_SUP000005_16,2022-04-15,2022-04-15,0,True,100,Month_16
DEL_SUP000005_17,SUP000005,ORD_SUP000005_17,2022-05-15,2022-05-15,0,True,100,Month_17
DEL_SUP000005_18,SUP000005,ORD_SUP000005_18,2022-06-15,2022-06-15,0,True,100,Month_18
DEL_SUP000005_19,SUP000005,ORD_SUP000005_19,2022-07-15,2022-07-15,0,True,100,Month_19
DEL_SUP000005_20,SUP000005,ORD_SUP000005_20,2022-08-15,2022-08-20,5,False,75,Month_20
DEL_SUP000005_21,SUP000005,ORD_SUP000005_21,2022-09-15,2022-09-15,0,True,100,Month_21
DEL_SUP000005_22,SUP000005,ORD_SUP000005_22,2022-10-15,2022-10-15,0,True,100,Month_22
DEL_SUP000005_23,SUP000005,ORD_SUP000005_23,2022-11-15,2022-11-15,0,True,100,Month_23
DEL_SUP000005_24,SUP000005,ORD_SUP000005_24,2022-12-15,2022-12-15,0,True,100,Month_24
DEL_SUP000005_25,SUP000005,ORD_SUP000005_25,2023-01-15,2023-01-15,0,True,100,Month_25
DEL_SUP000005_26,SUP000005,ORD_SUP000005_26,2023-02-15,2023-02-15,0,True,100,Month_26
DEL_SUP000005_27,SUP000005,ORD_SUP000005_27,2023-03-15,2023-03-15,0,True,100,Month_27
DEL_SUP000005_28,SUP000005,ORD_SUP000005_28,2023-04-15,2023-04-15,0,True,100,Month_28
DEL_SUP000005_29,SUP000005,ORD_SUP000005_29,2023-05-15,2023-05-15,0,True,100,Month_29
DEL_SUP000005_30,SUP000005,ORD_SUP000005_30,2023-06-15,2023-06-15,0,True,100,Month_30
DEL_SUP000005_31,SUP000005,ORD_SUP000005_31,2023-07-15,2023-07-15,0,True,100,Month_31
DEL_SUP000005_32,SUP000005,ORD_SUP000005_32,2023-08-15,2023-08-15,0,True,100,Month_32
DEL_SUP000005_33,SUP000005,ORD_SUP000005_33,2023-09-15,2023-09-15,0,True,100,Month_33
DEL_SUP000005_34,SUP000005,ORD_SUP000005_34,2023-10-15,2023-10-15,0,True,100,Month_34
DEL_SUP000005_35,SUP000005,ORD_SUP000005_35,2023-11-15,2023-11-15,0,True,100,Month_35
DEL_SUP000005_36,SUP000005,ORD_SUP000005_36,2023-12-15,2023-12-15,0,True,100,Month_36
DEL_SUP000005_37,SUP000005,ORD_SUP000005_37,2024-01-15,2024-01-15,0,True,100,Month_37
DEL_SUP000005_38,SUP000005,ORD_SUP000005_38,2024-02-15,2024-02-18,3,False,85,Month_38
DEL_SUP000005_39,SUP000005,ORD_SUP000005_39,2024-03-15,2024-03-15,0,True,100,Month_39
DEL_SUP000005_40,SUP000005,ORD_SUP000005_40,2024-04-15,2024-04-15,0,True,100,Month_40
DEL_SUP000005_41,SUP000005,ORD_SUP000005_41,2024-05-15,2024-05-15,0,True,100,Month_41
DEL_SUP000005_42,SUP000005,ORD_SUP000005_42,2024-06-15,2024-06-15,0,True,100,Month_42
DEL_SUP000005_43,SUP000005,ORD_SUP000005_43,2024-07-15,2024-07-15,0,True,100,Month_43
DEL_SUP000005_44,SUP000005,ORD_SUP000005_44,2024-08-15,2024-08-15,0,True,100,Month_44
DEL_SUP000005_45,SUP000005,ORD_SUP000005_45,2024-09-15,2024-09-15,0,True,100,Month_45
DEL_SUP000005_46,SUP000005,ORD_SUP000005_46,2024-10-15,2024-10-15,0,True,100,Month_46
DEL_SUP000005_47,SUP000005,ORD_SUP000005_47,2024-11-15,2024-11-15,0,True,100,Month_47
DEL_SUP000005_48,SUP000005,ORD_SUP000005_48,2024-12-15,2024-12-15,0,True,100,Month_48
DEL_SUP000005_49,SUP000005,ORD_SUP000005_49,2025-01-15,2025-01-15,0,True,100,Month_49
DEL_SUP000005_50,SUP000005,ORD_SUP000005_50,2025-02-15,2025-02-15,0,True,100,Month_50
DEL_SUP000005_51,SUP000005,ORD_SUP000005_51,2025-03-15,2025-03-15,0,True,100,Month_51
DEL_SUP000005_52,SUP000005,ORD_SUP000005_52,2025-04-15,2025-04-19,4,False,80,Month_52
DEL_SUP000005_53,SUP000005,ORD_SUP000005_53,2025-05-15,2025-05-15,0,True,100,Month_53
DEL_SUP000005_54,SUP000005,ORD_SUP000005_54,2025-06-15,2025-06-15,0,True,100,Month_54
DEL_SUP000005_55,SUP000005,ORD_SUP000005_55,2025-07-15,2025-07-15,0,True,100,Month_55
DEL_SUP000005_56,SUP000005,ORD_SUP000005_56,2025-08-15,2025-08-15,0,True,100,Month_56
DEL_SUP000005_57,SUP000005,ORD_SUP000005_57,2025-09-15,2025-09-15,0,True,100,Month_57
DEL_SUP000005_58,SUP000005,ORD_SUP000005_58,2025-10-15,2025-10-17,2,False,90,Month_58
DEL_SUP000005_59,SUP000005,ORD_SUP000005_59,2025-11-15,2025-11-21,6,False,70,Month_59
DEL_SUP000005_60,SUP000005,ORD_SUP000005_60,2025-12-15,2025-12-15,0,True,100,Month_60
DEL_SUP000006_01,SUP000006,ORD_SUP000006_01,2021-01-15,2021-01-15,0,True,100,Month_01
DEL_SUP000006_02,SUP000006,ORD_SUP000006_02,2021-02-15,2021-02-15,0,True,100,Month_02
DEL_SUP000006_03,SUP000006,ORD_SUP000006_03,2021-03-15,2021-03-15,0,True,100,Month_03
DEL_SUP000006_04,SUP000006,ORD_SUP000006_04,2021-04-15,2021-04-15,0,True,100,Month_04
DEL_SUP000006_05,SUP000006,ORD_SUP000006_05,2021-05-15,2021-05-15,0,True,100,Month_05
DEL_SUP000006_06,SUP000006,ORD_SUP000006_06,2021-06-15,2021-06-15,0,True,100,Month_06
DEL_SUP000006_07,SUP000006,ORD_SUP000006_07,2021-07-15,2021-07-15,0,True,100,Month_07
DEL_SUP000006_08,SUP000006,ORD_SUP000006_08,2021-08-15,2021-08-15,0,True,100,Month_08
DEL_SUP000006_09,SUP000006,ORD_SUP000006_09,2021-09-15,2021-09-15,0,True,100,Month_09
DEL_SUP000006_10,SUP000006,ORD_SUP000006_10,2021-10-15,2021-10-15,0,True,100,Month_10
DEL_SUP000006_11,SUP000006,ORD_SUP000006_11,2021-11-15,2021-11-15,0,True,100,Month_11
DEL_SUP000006_12,SUP000006,ORD_SUP000006_12,2021-12-15,2021-12-15,0,True,100,Month_12
DEL_SUP000006_13,SUP000006,ORD_SUP000006_13,2022-01-15,2022-01-15,0,True,100,Month_13
DEL_SUP000006_14,SUP000006,ORD_SUP000006_14,2022-02-15,2022-02-15,0,True,100,Month_14
DEL_SUP000006_15,SUP000006,ORD_SUP000006_15,2022-03-15,2022-03-15,0,True,100,Month_15
DEL_SUP000006_16,SUP000006,ORD_SUP000006_16,2022-04-15,2022-04-15,0,True,100,Month_16
DEL_SUP000006_17,SUP000006,ORD_SUP000006_17,2022-05-15,2022-05-15,0,True,100,Month_17
DEL_SUP000006_18,SUP000006,ORD_SUP000006_18,2022-06-15,2022-06-15,0,True,100,Month_18
DEL_SUP000006_19,SUP000006,ORD_SUP000006_19,2022-07-15,2022-07-15,0,True,100,Month_19
DEL_SUP000006_20,SUP000006,ORD_SUP000006_20,2022-08-15,2022-08-15,0,True,100,Month_20
DEL_SUP000006_21,SUP000006,ORD_SUP000006_21,2022-09-15,2022-09-15,0,True,100,Month_21
DEL_SUP000006_22,SUP000006,ORD_SUP000006_22,2022-10-15,2022-10-15,0,True,100,Month_22
DEL_SUP000006_23,SUP000006,ORD_SUP000006_23,2022-11-15,2022-11-15,0,True,100,Month_23
DEL_SUP000006_24,SUP000006,ORD_SUP000006_24,2022-12-15,2022-12-15,0,True,100,Month_24
DEL_SUP000006_25,SUP000006,ORD_SUP000006_25,2023-01-15,2023-01-15,0,True,100,Month_25
DEL_SUP000006_26,SUP000006,ORD_SUP000006_26,2023-02-15,2023-02-15,0,True,100,Month_26
DEL_SUP000006_27,SUP000006,ORD_SUP000006_27,2023-03-15,2023-03-15,0,True,100,Month_27
DEL_SUP000006_28,SUP000006,ORD_SUP000006_28,2023-04-15,2023-04-15,0,True,100,Month_28
DEL_SUP000006_29,SUP000006,ORD_SUP000006_29,2023-05-15,2023-05-15,0,True,100,Month_29
DEL_SUP000006_30,SUP000006,ORD_SUP000006_30,2023-06-15,2023-06-15,0,True,100,Month_30
DEL_SUP000006_31,SUP000006,ORD_SUP000006_31,2023-07-15,2023-07-15,0,True,100,Month_31
DEL_SUP000006_32,SUP000006,ORD_SUP000006_32,2023-08-15,2023-08-15,0,True,100,Month_32
DEL_SUP000006_33,SUP000006,ORD_SUP000006_33,2023-09-15,2023-09-15,0,True,100,Month_33
DEL_SUP000006_34,SUP000006,ORD_SUP000006_34,2023-10-15,2023-10-15,0,True,100,Month_34
DEL_SUP000006_35,SUP000006,ORD_SUP000006_35,2023-11-15,2023-11-15,0,True,100,Month_35
DEL_SUP000006_36,SUP000006,ORD_SUP000006_36,2023-12-15,2023-12-15,0,True,100,Month_36
DEL_SUP000006_37,SUP000006,ORD_SUP000006_37,2024-01-15,2024-01-15,0,True,100,Month_37
DEL_SUP000006_38,SUP000006,ORD_SUP000006_38,2024-02-15,2024-02-15,0,True,100,Month_38
DEL_SUP000006_39,SUP000006,ORD_SUP000006_39,2024-03-15,2024-03-15,0,True,100,Month_39
DEL_SUP000006_40,SUP000006,ORD_SUP000006_40,2024-04-15,2024-04-15,0,True,100,Month_40
DEL_SUP000006_41,SUP000006,ORD_SUP000006_41,2024-05-15,2024-05-15,0,True,100,Month_41
DEL_SUP000006_42,SUP000006,ORD_SUP000006_42,2024-06-15,2024-06-16,1,False,95,Month_42
DEL_SUP000006_43,SUP000006,ORD_SUP000006_43,2024-07-15,2024-07-15,0,True,100,Month_43
DEL_SUP000006_44,SUP000006,ORD_SUP000006_44,2024-08-15,2024-08-15,0,True,100,Month_44
DEL_SUP000006_45,SUP000006,ORD_SUP000006_45,2024-09-15,2024-09-15,0,True,100,Month_45
DEL_SUP000006_46,SUP000006,ORD_SUP000006_46,2024-10-15,2024-10-15,0,True,100,Month_46
DEL_SUP000006_47,SUP000006,ORD_SUP000006_47,2024-11-15,2024-11-15,0,True,100,Month_47
DEL_SUP000006_48,SUP000006,ORD_SUP000006_48,2024-12-15,2024-12-15,0,True,100,Month_48
DEL_SUP000006_49,SUP000006,ORD_SUP000006_49,2025-01-15,2025-01-15,0,True,100,Month_49
DEL_SUP000006_50,SUP000006,ORD_SUP000006_50,2025-02-15,2025-02-15,0,True,100,Month_50
DEL_SUP000006_51,SUP000006,ORD_SUP000006_51,2025-03-15,2025-03-15,0,True,100,Month_51
DEL_SUP000006_52,SUP000006,ORD_SUP000006_52,2025-04-15,2025-04-16,1,False,95,Month_52
DEL_SUP000006_53,SUP000006,ORD_SUP000006_53,2025-05-15,2025-05-15,0,True,100,Month_53
DEL_SUP000006_54,SUP000006,ORD_SUP000006_54,2025-06-15,2025-06-15,0,True,100,Month_54
DEL_SUP000006_55,SUP000006,ORD_SUP000006_55,2025-07-15,2025-07-15,0,True,100,Month_55
DEL_SUP000006_56,SUP000006,ORD_SUP000006_56,2025-08-15,2025-08-15,0,True,100,Month_56
DEL_SUP000006_57,SUP000006,ORD_SUP000006_57,2025-09-15,2025-09-15,0,True,100,Month_57
DEL_SUP000006_58,SUP000006,ORD_SUP000006_58,2025-10-15,2025-10-15,0,True,100,Month_58
DEL_SUP000006_59,SUP000006,ORD_SUP000006_59,2025-11-15,2025-11-15,0,True,100,Month_59
DEL_SUP000006_60,SUP000006,ORD_SUP000006_60,2025-12-15,2025-12-19,4,False,80,Month_60
DEL_SUP000007_01,SUP000007,ORD_SUP000007_01,2021-01-15,2021-01-17,2,False,90,Month_01
DEL_SUP000007_02,SUP000007,ORD_SUP000007_02,2021-02-15,2021-02-15,0,True,100,Month_02
DEL_SUP000007_03,SUP000007,ORD_SUP000007_03,2021-03-15,2021-03-15,0,True,100,Month_03
DEL_SUP000007_04,SUP000007,ORD_SUP000007_04,2021-04-15,2021-04-15,0,True,100,Month_04
DEL_SUP000007_05,SUP000007,ORD_SUP000007_05,2021-05-15,2021-05-15,0,True,100,Month_05
DEL_SUP000007_06,SUP000007,ORD_SUP000007_06,2021-06-15,2021-06-15,0,True,100,Month_06
DEL_SUP000007_07,SUP000007,ORD_SUP000007_07,2021-07-15,2021-07-15,0,True,100,Month_07
DEL_SUP000007_08,SUP000007,ORD_SUP000007_08,2021-08-15,2021-08-15,0,True,100,Month_08
DEL_SUP000007_09,SUP000007,ORD_SUP000007_09,2021-09-15,2021-09-15,0,True,100,Month_09
DEL_SUP000007_10,SUP000007,ORD_SUP000007_10,2021-10-15,2021-10-15,0,True,100,Month_10
DEL_SUP000007_11,SUP000007,ORD_SUP000007_11,2021-11-15,2021-11-15,0,True,100,Month_11
DEL_SUP000007_12,SUP000007,ORD_SUP000007_12,2021-12-15,2021-12-15,0,True,100,Month_12
DEL_SUP000007_13,SUP000007,ORD_SUP000007_13,2022-01-15,2022-01-15,0,True,100,Month_13
DEL_SUP000007_14,SUP000007,ORD_SUP000007_14,2022-02-15,2022-02-15,0,True,100,Month_14
DEL_SUP000007_15,SUP000007,ORD_SUP000007_15,2022-03-15,2022-03-15,0,True,100,Month_15
DEL_SUP000007_16,SUP000007,ORD_SUP000007_16,2022-04-15,2022-04-15,0,True,100,Month_16
DEL_SUP000007_17,SUP000007,ORD_SUP000007_17,2022-05-15,2022-05-15,0,True,100,Month_17
DEL_SUP000007_18,SUP000007,ORD_SUP000007_18,2022-06-15,2022-06-15,0,True,100,Month_18
DEL_SUP000007_19,SUP000007,ORD_SUP000007_19,2022-07-15,2022-07-15,0,True,100,Month_19
DEL_SUP000007_20,SUP000007,ORD_SUP000007_20,2022-08-15,2022-08-15,0,True,100,Month_20
DEL_SUP000007_21,SUP000007,ORD_SUP000007_21,2022-09-15,2022-09-15,0,True,100,Month_21
DEL_SUP000007_22,SUP000007,ORD_SUP000007_22,2022-10-15,2022-10-15,0,True,100,Month_22
DEL_SUP000007_23,SUP000007,ORD_SUP000007_23,2022-11-15,2022-11-15,0,True,100,Month_23
DEL_SUP000007_24,SUP000007,ORD_SUP000007_24,2022-12-15,2022-12-15,0,True,100,Month_24
DEL_SUP000007_25,SUP000007,ORD_SUP000007_25,2023-01-15,2023-01-15,0,True,100,Month_25
DEL_SUP000007_26,SUP000007,ORD_SUP000007_26,2023-02-15,2023-02-16,1,False,95,Month_26
DEL_SUP000007_27,SUP000007,ORD_SUP000007_27,2023-03-15,2023-03-15,0,True,100,Month_27
DEL_SUP000007_28,SUP000007,ORD_SUP000007_28,2023-04-15,2023-04-15,0,True,100,Month_28
DEL_SUP000007_29,SUP000007,ORD_SUP000007_29,2023-05-15,2023-05-15,0,True,100,Month_29
DEL_SUP000007_30,SUP000007,ORD_SUP000007_30,2023-06-15,2023-06-15,0,True,100,Month_30
DEL_SUP000007_31,SUP000007,ORD_SUP000007_31,2023-07-15,2023-07-15,0,True,100,Month_31
DEL_SUP000007_32,SUP000007,ORD_SUP000007_32,2023-08-15,2023-08-15,0,True,100,Month_32
DEL_SUP000007_33,SUP000007,ORD_SUP000007_33,2023-09-15,2023-09-15,0,True,100,Month_33
DEL_SUP000007_34,SUP000007,ORD_SUP000007_34,2023-10-15,2023-10-15,0,True,100,Month_34
DEL_SUP000007_35,SUP000007,ORD_SUP000007_35,2023-11-15,2023-11-15,0,True,100,Month_35
DEL_SUP000007_36,SUP000007,ORD_SUP000007_36,2023-12-15,2023-12-15,0,True,100,Month_36
DEL_SUP000007_37,SUP000007,ORD_SUP000007_37,2024-01-15,2024-01-15,0,True,100,Month_37
DEL_SUP000007_38,SUP000007,ORD_SUP000007_38,2024-02-15,2024-02-15,0,True,100,Month_38
DEL_SUP000007_39,SUP000007,ORD_SUP000007_39,2024-03-15,2024-03-15,0,True,100,Month_39
DEL_SUP000007_40,SUP000007,ORD_SUP000007_40,2024-04-15,2024-04-15,0,True,100,Month_40
DEL_SUP000007_41,SUP000007,ORD_SUP000007_41,2024-05-15,2024-05-19,4,False,80,Month_41
DEL_SUP000007_42,SUP000007,ORD_SUP000007_42,2024-06-15,2024-06-15,0,True,100,Month_42
DEL_SUP000007_43,SUP000007,ORD_SUP000007_43,2024-07-15,2024-07-15,0,True,100,Month_43
DEL_SUP000007_44,SUP000007,ORD_SUP000007_44,2024-08-15,2024-08-15,0,True,100,Month_44
DEL_SUP000007_45,SUP000007,ORD_SUP000007_45,2024-09-15,2024-09-15,0,True,100,Month_45
DEL_SUP000007_46,SUP000007,ORD_SUP000007_46,2024-10-15,2024-10-15,0,True,100,Month_46
DEL_SUP000007_47,SUP000007,ORD_SUP000007_47,2024-11-15,2024-11-15,0,True,100,Month_47
DEL_SUP000007_48,SUP000007,ORD_SUP000007_48,2024-12-15,2024-12-15,0,True,100,Month_48
DEL_SUP000007_49,SUP000007,ORD_SUP000007_49,2025-01-15,2025-01-15,0,True,100,Month_49
DEL_SUP000007_50,SUP000007,ORD_SUP000007_50,2025-02-15,2025-02-15,0,True,100,Month_50
DEL_SUP000007_51,SUP000007,ORD_SUP000007_51,2025-03-15,2025-03-15,0,True,100,Month_51
DEL_SUP000007_52,SUP000007,ORD_SUP000007_52,2025-04-15,2025-04-15,0,True,100,Month_52
DEL_SUP000007_53,SUP000007,ORD_SUP000007_53,2025-05-15,2025-05-15,0,True,100,Month_53
DEL_SUP000007_54,SUP000007,ORD_SUP000007_54,2025-06-15,2025-06-15,0,True,100,Month_54
DEL_SUP000007_55,SUP000007,ORD_SUP000007_55,2025-07-15,2025-07-15,0,True,100,Month_55
DEL_SUP000007_56,SUP000007,ORD_SUP000007_56,2025-08-15,2025-08-15,0,True,100,Month_56
DEL_SUP000007_57,SUP000007,ORD_SUP000007_57,2025-09-15,2025-09-15,0,True,100,Month_57
DEL_SUP000007_58,SUP000007,ORD_SUP000007_58,2025-10-15,2025-10-15,0,True,100,Month_58
DEL_SUP000007_59,SUP000007,ORD_SUP000007_59,2025-11-15,2025-11-15,0,True,100,Month_59
DEL_SUP000007_60,SUP000007,ORD_SUP000007_60,2025-12-15,2025-12-15,0,True,100,Month_60
DEL_SUP000008_01,SUP000008,ORD_SUP000008_01,2021-01-15,2021-01-15,0,True,100,Month_01
DEL_SUP000008_02,SUP000008,ORD_SUP000008_02,2021-02-15,2021-02-15,0,True,100,Month_02
DEL_SUP000008_03,SUP000008,ORD_SUP000008_03,2021-03-15,2021-03-15,0,True,100,Month_03
DEL_SUP000008_04,SUP000008,ORD_SUP000008_04,2021-04-15,2021-04-15,0,True,100,Month_04
DEL_SUP000008_05,SUP000008,ORD_SUP000008_05,2021-05-15,2021-05-15,0,True,100,Month_05
DEL_SUP000008_06,SUP000008,ORD_SUP000008_06,2021-06-15,2021-06-15,0,True,100,Month_06
DEL_SUP000008_07,SUP000008,ORD_SUP000008_07,2021-07-15,2021-07-15,0,True,100,Month_07
DEL_SUP000008_08,SUP000008,ORD_SUP000008_08,2021-08-15,2021-08-15,0,True,100,Month_08
DEL_SUP000008_09,SUP000008,ORD_SUP000008_09,2021-09-15,2021-09-20,5,False,75,Month_09
DEL_SUP000008_10,SUP000008,ORD_SUP000008_10,2021-10-15,2021-10-15,0,True,100,Month_10
DEL_SUP000008_11,SUP000008,ORD_SUP000008_11,2021-11-15,2021-11-15,0,True,100,Month_11
DEL_SUP000008_12,SUP000008,ORD_SUP000008_12,2021-12-15,2021-12-15,0,True,100,Month_12
DEL_SUP000008_13,SUP000008,ORD_SUP000008_13,2022-01-15,2022-01-15,0,True,100,Month_13
DEL_SUP000008_14,SUP000008,ORD_SUP000008_14,2022-02-15,2022-02-15,0,True,100,Month_14
DEL_SUP000008_15,SUP000008,ORD_SUP000008_15,2022-03-15,2022-03-15,0,True,100,Month_15
DEL_SUP000008_16,SUP000008,ORD_SUP000008_16,2022-04-15,2022-04-15,0,True,100,Month_16
DEL_SUP000008_17,SUP000008,ORD_SUP000008_17,2022-05-15,2022-05-18,3,False,85,Month_17
DEL_SUP000008_18,SUP000008,ORD_SUP000008_18,2022-06-15,2022-06-15,0,True,100,Month_18
DEL_SUP000008_19,SUP000008,ORD_SUP000008_19,2022-07-15,2022-07-15,0,True,100,Month_19
DEL_SUP000008_20,SUP000008,ORD_SUP000008_20,2022-08-15,2022-08-15,0,True,100,Month_20
DEL_SUP000008_21,SUP000008,ORD_SUP000008_21,2022-09-15,2022-09-15,0,True,100,Month_21
DEL_SUP000008_22,SUP000008,ORD_SUP000008_22,2022-10-15,2022-10-15,0,True,100,Month_22
DEL_SUP000008_23,SUP000008,ORD_SUP000008_23,2022-11-15,2022-11-15,0,True,100,Month_23
DEL_SUP000008_24,SUP000008,ORD_SUP000008_24,2022-12-15,2022-12-15,0,True,100,Month_24
DEL_SUP000008_25,SUP000008,ORD_SUP000008_25,2023-01-15,2023-01-15,0,True,100,Month_25
DEL_SUP000008_26,SUP000008,ORD_SUP000008_26,2023-02-15,2023-02-16,1,False,95,Month_26
DEL_SUP000008_27,SUP000008,ORD_SUP000008_27,2023-03-15,2023-03-15,0,True,100,Month_27
DEL_SUP000008_28,SUP000008,ORD_SUP000008_28,2023-04-15,2023-04-15,0,True,100,Month_28
DEL_SUP000008_29,SUP000008,ORD_SUP000008_29,2023-05-15,2023-05-15,0,True,100,Month_29
DEL_SUP000008_30,SUP000008,ORD_SUP000008_30,2023-06-15,2023-06-15,0,True,100,Month_30
DEL_SUP000008_31,SUP000008,ORD_SUP000008_31,2023-07-15,2023-07-15,0,True,100,Month_31
DEL_SUP000008_32,SUP000008,ORD_SUP000008_32,2023-08-15,2023-08-15,0,True,100,Month_32
DEL_SUP000008_33,SUP000008,ORD_SUP000008_33,2023-09-15,2023-09-15,0,True,100,Month_33
DEL_SUP000008_34,SUP000008,ORD_SUP000008_34,2023-10-15,2023-10-15,0,True,100,Month_34
DEL_SUP000008_35,SUP000008,ORD_SUP000008_35,2023-11-15,2023-11-15,0,True,100,Month_35
DEL_SUP000008_36,SUP000008,ORD_SUP000008_36,2023-12-15,2023-12-15,0,True,100,Month_36
DEL_SUP000008_37,SUP000008,ORD_SUP000008_37,2024-01-15,2024-01-15,0,True,100,Month_37
DEL_SUP000008_38,SUP000008,ORD_SUP000008_38,2024-02-15,2024-02-15,0,True,100,Month_38
DEL_SUP000008_39,SUP000008,ORD_SUP000008_39,2024-03-15,2024-03-15,0,True,100,Month_39
DEL_SUP000008_40,SUP000008,ORD_SUP000008_40,2024-04-15,2024-04-15,0,True,100,Month_40
DEL_SUP000008_41,SUP000008,ORD_SUP000008_41,2024-05-15,2024-05-15,0,True,100,Month_41
DEL_SUP000008_42,SUP000008,ORD_SUP000008_42,2024-06-15,2024-06-15,0,True,100,Month_42
DEL_SUP000008_43,SUP000008,ORD_SUP000008_43,2024-07-15,2024-07-15,0,True,100,Month_43
DEL_SUP000008_44,SUP000008,ORD_SUP000008_44,2024-08-15,2024-08-15,0,True,100,Month_44
DEL_SUP000008_45,SUP000008,ORD_SUP000008_45,2024-09-15,2024-09-21,6,False,70,Month_45
DEL_SUP000008_46,SUP000008,ORD_SUP000008_46,2024-10-15,2024-10-15,0,True,100,Month_46
DEL_SUP000008_47,SUP000008,ORD_SUP000008_47,2024-11-15,2024-11-15,0,True,100,Month_47
DEL_SUP000008_48,SUP000008,ORD_SUP000008_48,2024-12-15,2024-12-18,3,False,85,Month_48
DEL_SUP000008_49,SUP000008,ORD_SUP000008_49,2025-01-15,2025-01-15,0,True,100,Month_49
DEL_SUP000008_50,SUP000008,ORD_SUP000008_50,2025-02-15,2025-02-15,0,True,100,Month_50
DEL_SUP000008_51,SUP000008,ORD_SUP000008_51,2025-03-15,2025-03-15,0,True,100,Month_51
DEL_SUP000008_52,SUP000008,ORD_SUP000008_52,2025-04-15,2025-04-15,0,True,100,Month_52
DEL_SUP000008_53,SUP000008,ORD_SUP000008_53,2025-05-15,2025-05-15,0,True,100,Month_53
DEL_SUP000008_54,SUP000008,ORD_SUP000008_54,2025-06-15,2025-06-15,0,True,100,Month_54
DEL_SUP000008_55,SUP000008,ORD_SUP000008_55,2025-07-15,2025-07-15,0,True,100,Month_55
DEL_SUP000008_56,SUP000008,ORD_SUP000008_56,2025-08-15,2025-08-15,0,True,100,Month_56
DEL_SUP000008_57,SUP000008,ORD_SUP000008_57,2025-09-15,2025-09-15,0,True,100,Month_57
DEL_SUP000008_58,SUP000008,ORD_SUP000008_58,2025-10-15,2025-10-15,0,True,100,Month_58
DEL_SUP000008_59,SUP000008,ORD_SUP000008_59,2025-11-15,2025-11-15,0,True,100,Month_59
DEL_SUP000008_60,SUP000008,ORD_SUP000008_60,2025-12-15,2025-12-15,0,True,100,Month_60
DEL_SUP000009_01,SUP000009,ORD_SUP000009_01,2021-01-15,2021-01-19,4,False,80,Month_01
DEL_SUP000009_02,SUP000009,ORD_SUP000009_02,2021-02-15,2021-02-18,3,False,85,Month_02
DEL_SUP000009_03,SUP000009,ORD_SUP000009_03,2021-03-15,2021-03-15,0,True,100,Month_03
DEL_SUP000009_04,SUP000009,ORD_SUP000009_04,2021-04-15,2021-04-15,0,True,100,Month_04
DEL_SUP000009_05,SUP000009,ORD_SUP000009_05,2021-05-15,2021-05-15,0,True,100,Month_05
DEL_SUP000009_06,SUP000009,ORD_SUP000009_06,2021-06-15,2021-06-15,0,True,100,Month_06
DEL_SUP000009_07,SUP000009,ORD_SUP000009_07,2021-07-15,2021-07-15,0,True,100,Month_07
DEL_SUP000009_08,SUP000009,ORD_SUP000009_08,2021-08-15,2021-08-15,0,True,100,Month_08
DEL_SUP000009_09,SUP000009,ORD_SUP000009_09,2021-09-15,2021-09-15,0,True,100,Month_09
DEL_SUP000009_10,SUP000009,ORD_SUP000009_10,2021-10-15,2021-10-15,0,True,100,Month_10
DEL_SUP000009_11,SUP000009,ORD_SUP000009_11,2021-11-15,2021-11-15,0,True,100,Month_11
DEL_SUP000009_12,SUP000009,ORD_SUP000009_12,2021-12-15,2021-12-15,0,True,100,Month_12
DEL_SUP000009_13,SUP000009,ORD_SUP000009_13,2022-01-15,2022-01-15,0,True,100,Month_13
DEL_SUP000009_14,SUP000009,ORD_SUP000009_14,2022-02-15,2022-02-15,0,True,100,Month_14
DEL_SUP000009_15,SUP000009,ORD_SUP000009_15,2022-03-15,2022-03-15,0,True,100,Month_15
DEL_SUP000009_16,SUP000009,ORD_SUP000009_16,2022-04-15,2022-04-15,0,True,100,Month_16
DEL_SUP000009_17,SUP000009,ORD_SUP000009_17,2022-05-15,2022-05-15,0,True,100,Month_17
DEL_SUP000009_18,SUP000009,ORD_SUP000009_18,2022-06-15,2022-06-15,0,True,100,Month_18
DEL_SUP000009_19,SUP000009,ORD_SUP000009_19,2022-07-15,2022-07-15,0,True,100,Month_19
DEL_SUP000009_20,SUP000009,ORD_SUP000009_20,2022-08-15,2022-08-15,0,True,100,Month_20
DEL_SUP000009_21,SUP000009,ORD_SUP000009_21,2022-09-15,2022-09-15,0,True,100,Month_21
DEL_SUP000009_22,SUP000009,ORD_SUP000009_22,2022-10-15,2022-10-15,0,True,100,Month_22
DEL_SUP000009_23,SUP000009,ORD_SUP000009_23,2022-11-15,2022-11-15,0,True,100,Month_23
DEL_SUP000009_24,SUP000009,ORD_SUP000009_24,2022-12-15,2022-12-15,0,True,100,Month_24
DEL_SUP000009_25,SUP000009,ORD_SUP000009_25,2023-01-15,2023-01-15,0,True,100,Month_25
