order_id,supplier_id,order_value,quantity,category,status,month
ORD_SUP000006_09,SUP000006,4842331.0,94169,Raw Materials,Delivered,Month_09
ORD_SUP000006_10,SUP000006,4031589.88,79548,Raw Materials,Delivered,Month_10
ORD_SUP000006_11,SUP000006,4210523.97,48070,Raw Materials,Delivered,Month_11
ORD_SUP000006_12,SUP000006,4875081.33,236358,Raw Materials,Delivered,Month_12
ORD_SUP000006_13,SUP000006,4687653.28,32797,Raw Materials,Delivered,Month_13
ORD_SUP000006_14,SUP000006,4354528.06,38301,Raw Materials,Delivered,Month_14
ORD_SUP000006_15,SUP000006,4843751.43,85268,Raw Materials,Delivered,Month_15
ORD_SUP000006_16,SUP000006,4542530.12,28567,Raw Materials,Delivered,Month_16
ORD_SUP000006_17,SUP000006,4459064.0,44460,Raw Materials,Delivered,Month_17
ORD_SUP000006_18,SUP000006,4656600.52,67927,Raw Materials,Delivered,Month_18
ORD_SUP000006_19,SUP000006,5335165.61,29315,Raw Materials,Delivered,Month_19
ORD_SUP000006_20,SUP000006,4588545.6,30489,Raw Materials,Delivered,Month_20
ORD_SUP000006_21,SUP000006,5686552.8,278920,Raw Materials,Delivered,Month_21
ORD_SUP000006_22,SUP000006,5996482.11,43577,Raw Materials,Delivered,Month_22
ORD_SUP000006_23,SUP000006,5527084.69,66518,Raw Materials,Delivered,Month_23
ORD_SUP000006_24,SUP000006,5816435.26,40641,Raw Materials,Delivered,Month_24
ORD_SUP000006_25,SUP000006,6091432.27,43449,Raw Materials,Delivered,Month_25
ORD_SUP000006_26,SUP000006,6047778.86,110134,Raw Materials,Delivered,Month_26
ORD_SUP000006_27,SUP000006,6092224.31,530009,Raw Materials,Delivered,Month_27
ORD_SUP000006_28,SUP000006,6796644.91,36496,Raw Materials,Delivered,Month_28
ORD_SUP000006_29,SUP000006,6815535.24,101468,Raw Materials,Delivered,Month_29
ORD_SUP000006_30,SUP000006,7009125.44,45582,Raw Materials,Delivered,Month_30
ORD_SUP000006_31,SUP000006,5793581.75,33433,Raw Materials,Delivered,Month_31
ORD_SUP000006_32,SUP000006,5923502.88,63433,Raw Materials,Delivered,Month_32
ORD_SUP000006_33,SUP000006,6212676.9,37806,Raw Materials,Delivered,Month_33
ORD_SUP000006_34,SUP000006,7158539.56,44749,Raw Materials,Delivered,Month_34
ORD_SUP000006_35,SUP000006,6751502.76,267725,Raw Materials,Delivered,Month_35
ORD_SUP000006_36,SUP000006,7766091.8,75091,Raw Materials,Delivered,Month_36
ORD_SUP000006_37,SUP000006,7484511.1,40231,Raw Materials,Delivered,Month_37
ORD_SUP000006_38,SUP000006,6971814.21,77250,Raw Materials,Delivered,Month_38
ORD_SUP000006_39,SUP000006,8162273.25,280730,Raw Materials,Delivered,Month_39
ORD_SUP000006_40,SUP000006,6925016.17,116222,Raw Materials,Delivered,Month_40
ORD_SUP000006_41,SUP000006,6655870.44,73982,Raw Materials,Delivered,Month_41
ORD_SUP000006_42,SUP000006,8310759.11,72857,Raw Materials,Delivered,Month_42
ORD_SUP000006_43,SUP000006,7716967.97,54310,Raw Materials,Delivered,Month_43
ORD_SUP000006_44,SUP000006,8729244.03,66200,Raw Materials,Delivered,Month_44
ORD_SUP000006_45,SUP000006,7658271.39,81257,Raw Materials,Delivered,Month_45
ORD_SUP000006_46,SUP000006,8994196.54,849759,Raw Materials,Delivered,Month_46
ORD_SUP000006_47,SUP000006,8410314.47,123582,Raw Materials,Delivered,Month_47
ORD_SUP000006_48,SUP000006,9335902.83,300601,Raw Materials,Delivered,Month_48
ORD_SUP000006_49,SUP000006,8497496.85,58371,Raw Materials,Delivered,Month_49
ORD_SUP000006_50,SUP000006,9795067.76,73456,Raw Materials,Delivered,Month_50
ORD_SUP000006_51,SUP000006,8678712.3,70637,Raw Materials,Delivered,Month_51
ORD_SUP000006_52,SUP000006,9361757.58,49667,Raw Materials,Delivered,Month_52
ORD_SUP000006_53,SUP000006,9490599.6,53934,Raw Materials,Delivered,Month_53
ORD_SUP000006_54,SUP000006,8712718.8,202805,Raw Materials,Delivered,Month_54
ORD_SUP000006_55,SUP000006,10233815.64,141663,Raw Materials,Delivered,Month_55
ORD_SUP000006_56,SUP000006,9417236.96,361703,Raw Materials,Delivered,Month_56
ORD_SUP000006_57,SUP000006,10236999.7,120770,Raw Materials,Delivered,Month_57
ORD_SUP000006_58,SUP000006,10618484.38,62984,Raw Materials,Delivered,Month_58
ORD_SUP000006_59,SUP000006,11660748.42,836520,Raw Materials,Delivered,Month_59
ORD_SUP000006_60,SUP000006,9840153.37,84740,Raw Materials,Delayed,Month_60
ORD_SUP000007_01,SUP000007,5258408.52,37994,Mechanical Parts,Delivered,Month_01
ORD_SUP000007_02,SUP000007,4700246.31,43412,Mechanical Parts,Delivered,Month_02
ORD_SUP000007_03,SUP000007,5497304.53,180113,Mechanical Parts,Delivered,Month_03
ORD_SUP000007_04,SUP000007,4934593.07,33908,Mechanical Parts,Delivered,Month_04
ORD_SUP000007_05,SUP000007,6075710.51,35792,Mechanical Parts,Delivered,Month_05
ORD_SUP000007_06,SUP000007,6595307.78,194342,Mechanical Parts,Delivered,Month_06
ORD_SUP000007_07,SUP000007,5865097.15,75654,Mechanical Parts,Delivered,Month_07
ORD_SUP000007_08,SUP000007,5655566.6,44197,Mechanical Parts,Delivered,Month_08
ORD_SUP000007_09,SUP000007,5681576.47,157132,Mechanical Parts,Delivered,Month_09
ORD_SUP000007_10,SUP000007,5471904.55,159720,Mechanical Parts,Delivered,Month_10
ORD_SUP000007_11,SUP000007,6617793.01,61564,Mechanical Parts,Delivered,Month_11
ORD_SUP000007_12,SUP000007,6891744.04,88388,Mechanical Parts,Delivered,Month_12
ORD_SUP000007_13,SUP000007,6709831.91,59475,Mechanical Parts,Delivered,Month_13
ORD_SUP000007_14,SUP000007,6037979.01,60860,Mechanical Parts,Delivered,Month_14
ORD_SUP000007_15,SUP000007,7223897.14,110622,Mechanical Parts,Delivered,Month_15
ORD_SUP000007_16,SUP000007,8116798.24,74906,Mechanical Parts,Delivered,Month_16
ORD_SUP000007_17,SUP000007,7586168.14,202437,Mechanical Parts,Delivered,Month_17
ORD_SUP000007_18,SUP000007,7236793.35,43688,Mechanical Parts,Delivered,Month_18
ORD_SUP000007_19,SUP000007,7886655.05,387067,Mechanical Parts,Delivered,Month_19
ORD_SUP000007_20,SUP000007,7386745.41,37776,Mechanical Parts,Delivered,Month_20
ORD_SUP000007_21,SUP000007,7958954.33,164987,Mechanical Parts,Delivered,Month_21
ORD_SUP000007_22,SUP000007,7039302.17,153103,Mechanical Parts,Delivered,Month_22
ORD_SUP000007_23,SUP000007,8098672.38,57254,Mechanical Parts,Delivered,Month_23
ORD_SUP000007_24,SUP000007,8306694.99,58680,Mechanical Parts,Delivered,Month_24
ORD_SUP000007_25,SUP000007,9231422.95,78526,Mechanical Parts,Delivered,Month_25
ORD_SUP000007_26,SUP000007,8266496.85,123509,Mechanical Parts,Delivered,Month_26
ORD_SUP000007_27,SUP000007,8842503.33,295527,Mechanical Parts,Delivered,Month_27
ORD_SUP000007_28,SUP000007,10136441.39,55389,Mechanical Parts,Delivered,Month_28
ORD_SUP000007_29,SUP000007,9927426.49,53722,Mechanical Parts,Delivered,Month_29
ORD_SUP000007_30,SUP000007,9754373.56,68832,Mechanical Parts,Delivered,Month_30
ORD_SUP000007_31,SUP000007,9948889.35,197022,Mechanical Parts,Delivered,Month_31
ORD_SUP000007_32,SUP000007,9716874.78,62293,Mechanical Parts,Delivered,Month_32
ORD_SUP000007_33,SUP000007,10706867.73,65532,Mechanical Parts,Delivered,Month_33
ORD_SUP000007_34,SUP000007,10051978.74,116802,Mechanical Parts,Delivered,Month_34
ORD_SUP000007_35,SUP000007,11510640.98,1020643,Mechanical Parts,Delivered,Month_35
ORD_SUP000007_36,SUP000007,9510304.09,121929,Mechanical Parts,Delivered,Month_36
ORD_SUP000007_37,SUP000007,11063157.22,298549,Mechanical Parts,Delivered,Month_37
ORD_SUP000007_38,SUP000007,11168839.52,85944,Mechanical Parts,Delivered,Month_38
ORD_SUP000007_39,SUP000007,13021643.75,166128,Mechanical Parts,Delivered,Month_39
ORD_SUP000007_40,SUP000007,13307977.71,278215,Mechanical Parts,Delivered,Month_40
ORD_SUP000007_41,SUP000007,12070043.5,233917,Mechanical Parts,Delivered,Month_41
ORD_SUP000007_42,SUP000007,11668072.05,270632,Mechanical Parts,Delivered,Month_42
ORD_SUP000007_43,SUP000007,13679316.84,241116,Mechanical Parts,Delivered,Month_43
ORD_SUP000007_44,SUP000007,11314627.35,260377,Mechanical Parts,Delivered,Month_44
ORD_SUP000007_45,SUP000007,12202699.8,417526,Mechanical Parts,Delivered,Month_45
ORD_SUP000007_46,SUP000007,14199131.93,393586,Mechanical Parts,Delivered,Month_46
ORD_SUP000007_47,SUP000007,14685539.26,82432,Mechanical Parts,Delivered,Month_47
ORD_SUP000007_48,SUP000007,13224604.48,264782,Mechanical Parts,Delivered,Month_48
ORD_SUP000007_49,SUP000007,13543972.69,168810,Mechanical Parts,Delivered,Month_49
ORD_SUP000007_50,SUP000007,13885304.47,326265,Mechanical Parts,Delivered,Month_50
ORD_SUP000007_51,SUP000007,14929643.21,92264,Mechanical Parts,Delivered,Month_51
ORD_SUP000007_52,SUP000007,15469096.49,167402,Mechanical Parts,Delivered,Month_52
ORD_SUP000007_53,SUP000007,16513662.86,507898,Mechanical Parts,Delivered,Month_53
ORD_SUP000007_54,SUP000007,17750929.79,509337,Mechanical Parts,Delivered,Month_54
ORD_SUP000007_55,SUP000007,14810510.78,133205,Mechanical Parts,Delivered,Month_55
ORD_SUP000007_56,SUP000007,16960673.94,240881,Mechanical Parts,Delivered,Month_56
ORD_SUP000007_57,SUP000007,15903544.17,121524,Mechanical Parts,Delivered,Month_57
ORD_SUP000007_58,SUP000007,19019660.85,122718,Mechanical Parts,Delivered,Month_58
ORD_SUP000007_59,SUP000007,18066449.65,104828,Mechanical Parts,Delivered,Month_59
ORD_SUP000007_60,SUP000007,17248555.57,451205,Mechanical Parts,Delivered,Month_60
ORD_SUP000008_01,SUP000008,9367536.94,351028,Electronic Components,Delivered,Month_01
ORD_SUP000008_02,SUP000008,8655504.02,56541,Electronic Components,Delivered,Month_02
ORD_SUP000008_03,SUP000008,8199622.75,243339,Electronic Components,Delivered,Month_03
ORD_SUP000008_04,SUP000008,8784869.38,45378,Electronic Components,Delivered,Month_04
ORD_SUP000008_05,SUP000008,8249477.56,42164,Electronic Components,Delivered,Month_05
ORD_SUP000008_06,SUP000008,9340864.34,163347,Electronic Components,Delivered,Month_06
ORD_SUP000008_07,SUP000008,8193971.67,43194,Electronic Components,Delivered,Month_07
ORD_SUP000008_08,SUP000008,10497341.08,159666,Electronic Components,Delivered,Month_08
ORD_SUP000008_09,SUP000008,9084805.89,248405,Electronic Components,Delivered,Month_09
ORD_SUP000008_10,SUP000008,9339730.12,134466,Electronic Components,Delivered,Month_10
ORD_SUP000008_11,SUP000008,10425977.68,52288,Electronic Components,Delivered,Month_11
ORD_SUP000008_12,SUP000008,9561258.66,89347,Electronic Components,Delivered,Month_12
ORD_SUP000008_13,SUP000008,9963365.51,73315,Electronic Components,Delivered,Month_13
ORD_SUP000008_14,SUP000008,7969230.15,469345,Electronic Components,Delivered,Month_14
ORD_SUP000008_15,SUP000008,8364474.69,48445,Electronic Components,Delivered,Month_15
ORD_SUP000008_16,SUP000008,8805009.41,248031,Electronic Components,Delivered,Month_16
ORD_SUP000008_17,SUP000008,9243752.52,75496,Electronic Components,Delivered,Month_17
ORD_SUP000008_18,SUP000008,8910094.99,59988,Electronic Components,Delivered,Month_18
ORD_SUP000008_19,SUP000008,9149564.11,79928,Electronic Components,Delivered,Month_19
ORD_SUP000008_20,SUP000008,8481116.7,63549,Electronic Components,Delivered,Month_20
ORD_SUP000008_21,SUP000008,8535931.39,88315,Electronic Components,Delivered,Month_21
ORD_SUP000008_22,SUP000008,10520358.07,75937,Electronic Components,Delivered,Month_22
ORD_SUP000008_23,SUP000008,10229312.63,274860,Electronic Components,Delivered,Month_23
ORD_SUP000008_24,SUP000008,8658721.99,66801,Electronic Components,Delivered,Month_24
ORD_SUP000008_25,SUP000008,8831773.96,67784,Electronic Components,Delivered,Month_25
ORD_SUP000008_26,SUP000008,9693836.61,66512,Electronic Components,Delivered,Month_26
ORD_SUP000008_27,SUP000008,9541100.36,71696,Electronic Components,Delivered,Month_27
ORD_SUP000008_28,SUP000008,9378998.05,227821,Electronic Components,Delivered,Month_28
ORD_SUP000008_29,SUP000008,10169501.73,145053,Electronic Components,Delivered,Month_29
ORD_SUP000008_30,SUP000008,9899688.82,120729,Electronic Components,Delivered,Month_30
ORD_SUP000008_31,SUP000008,10393201.01,182258,Electronic Components,Delivered,Month_31
ORD_SUP000008_32,SUP000008,8627991.6,77744,Electronic Components,Delivered,Month_32
ORD_SUP000008_33,SUP000008,9828644.45,112599,Electronic Components,Delivered,Month_33
ORD_SUP000008_34,SUP000008,8902917.56,330900,Electronic Components,Delivered,Month_34
ORD_SUP000008_35,SUP000008,10446966.78,66189,Electronic Components,Delivered,Month_35
ORD_SUP000008_36,SUP000008,8556279.64,52934,Electronic Components,Delivered,Month_36
ORD_SUP000008_37,SUP000008,8595147.46,300425,Electronic Components,Delivered,Month_37
ORD_SUP000008_38,SUP000008,10427861.38,199680,Electronic Components,Delivered,Month_38
ORD_SUP000008_39,SUP000008,10171756.8,64086,Electronic Components,Delivered,Month_39
ORD_SUP000008_40,SUP000008,8355662.15,75939,Electronic Components,Delivered,Month_40
ORD_SUP000008_41,SUP000008,9993092.17,81993,Electronic Components,Delivered,Month_41
ORD_SUP000008_42,SUP000008,10110509.95,359131,Electronic Components,Delivered,Month_42
ORD_SUP000008_43,SUP000008,9006618.64,75870,Electronic Components,Delivered,Month_43
ORD_SUP000008_44,SUP000008,8500303.87,138215,Electronic Components,Delivered,Month_44
ORD_SUP000008_45,SUP000008,8390550.34,438996,Electronic Components,Delivered,Month_45
ORD_SUP000008_46,SUP000008,8862326.84,57978,Electronic Components,Delivered,Month_46
ORD_SUP000008_47,SUP000008,8624713.55,52861,Electronic Components,Delivered,Month_47
ORD_SUP000008_48,SUP000008,9333550.16,58385,Electronic Components,Delivered,Month_48
ORD_SUP000008_49,SUP000008,9370516.76,52766,Electronic Components,Delivered,Month_49
ORD_SUP000008_50,SUP000008,9056872.61,73910,Electronic Components,Delivered,Month_50
ORD_SUP000008_51,SUP000008,8777468.19,62488,Electronic Components,Delivered,Month_51
ORD_SUP000008_52,SUP000008,9534397.94,70658,Electronic Components,Delivered,Month_52
ORD_SUP000008_53,SUP000008,8348898.1,70851,Electronic Components,Delivered,Month_53
ORD_SUP000008_54,SUP000008,8676236.13,47024,Electronic Components,Delivered,Month_54
ORD_SUP000008_55,SUP000008,9480309.33,118019,Electronic Components,Delivered,Month_55
ORD_SUP000008_56,SUP000008,9547732.68,68757,Electronic Components,Delivered,Month_56
ORD_SUP000008_57,SUP000008,8720487.99,89920,Electronic Components,Delivered,Month_57
ORD_SUP000008_58,SUP000008,9035154.05,116944,Electronic Components,Delivered,Month_58
ORD_SUP000008_59,SUP000008,9229184.15,143097,Electronic Components,Delivered,Month_59
ORD_SUP000008_60,SUP000008,10001943.19,91834,Electronic Components,Delayed,Month_60
ORD_SUP000009_01,SUP000009,1336257.53,7275,Mechanical Parts,Delivered,Month_01
ORD_SUP000009_02,SUP000009,1175321.44,7085,Mechanical Parts,Delivered,Month_02
ORD_SUP000009_03,SUP000009,1338873.55,8877,Mechanical Parts,Delivered,Month_03
ORD_SUP000009_04,SUP000009,1174641.78,14469,Mechanical Parts,Delivered,Month_04
ORD_SUP000009_05,SUP000009,1260197.19,19726,Mechanical Parts,Delivered,Month_05
ORD_SUP000009_06,SUP000009,1460425.98,24237,Mechanical Parts,Delivered,Month_06
ORD_SUP000009_07,SUP000009,1498082.5,9300,Mechanical Parts,Delivered,Month_07
ORD_SUP000009_08,SUP000009,1408328.92,25195,Mechanical Parts,Delivered,Month_08
ORD_SUP000009_09,SUP000009,1719389.28,19369,Mechanical Parts,Delivered,Month_09
ORD_SUP000009_10,SUP000009,1383865.7,35355,Mechanical Parts,Delivered,Month_10
ORD_SUP000009_11,SUP000009,1586916.91,9607,Mechanical Parts,Delivered,Month_11
ORD_SUP000009_12,SUP000009,1867003.76,15057,Mechanical Parts,Delivered,Month_12
ORD_SUP000009_13,SUP000009,1574299.53,8189,Mechanical Parts,Delivered,Month_13
ORD_SUP000009_14,SUP000009,1910440.51,34146,Mechanical Parts,Delivered,Month_14
ORD_SUP000009_15,SUP000009,2059609.15,44192,Mechanical Parts,Delivered,Month_15
ORD_SUP000009_16,SUP000009,1962387.92,11721,Mechanical Parts,Delivered,Month_16
ORD_SUP000009_17,SUP000009,1974244.92,16480,Mechanical Parts,Delivered,Month_17
ORD_SUP000009_18,SUP000009,1708724.99,13054,Mechanical Parts,Delivered,Month_18
ORD_SUP000009_19,SUP000009,2159354.04,50210,Mechanical Parts,Delivered,Month_19
ORD_SUP000009_20,SUP000009,2269866.0,20962,Mechanical Parts,Delivered,Month_20
ORD_SUP000009_21,SUP000009,2103091.94,72721,Mechanical Parts,Delivered,Month_21
ORD_SUP000009_22,SUP000009,2394420.16,22629,Mechanical Parts,Delivered,Month_22
ORD_SUP000009_23,SUP000009,2419707.97,15217,Mechanical Parts,Delivered,Month_23
ORD_SUP000009_24,SUP000009,2525649.49,19549,Mechanical Parts,Delivered,Month_24
ORD_SUP000009_25,SUP000009,2265341.69,19689,Mechanical Parts,Delivered,Month_25
ORD_SUP000009_26,SUP000009,2713078.25,55692,Mechanical Parts,Delivered,Month_26
ORD_SUP000009_27,SUP000009,2273953.74,24422,Mechanical Parts,Delivered,Month_27
ORD_SUP000009_28,SUP000009,2676408.61,21808,Mechanical Parts,Delivered,Month_28
ORD_SUP000009_29,SUP000009,2376472.23,16453,Mechanical Parts,Delivered,Month_29
ORD_SUP000009_30,SUP000009,2919329.65,116928,Mechanical Parts,Delivered,Month_30
ORD_SUP000009_31,SUP000009,2656216.84,17585,Mechanical Parts,Delivered,Month_31
ORD_SUP000009_32,SUP000009,2558389.76,26593,Mechanical Parts,Delivered,Month_32
ORD_SUP000009_33,SUP000009,3007159.83,38532,Mechanical Parts,Delivered,Month_33
ORD_SUP000009_34,SUP000009,2920267.59,16169,Mechanical Parts,Delivered,Month_34
ORD_SUP000009_35,SUP000009,3155488.92,28242,Mechanical Parts,Delivered,Month_35
ORD_SUP000009_36,SUP000009,2999954.33,18962,Mechanical Parts,Delivered,Month_36
ORD_SUP000009_37,SUP000009,3409421.42,21802,Mechanical Parts,Delivered,Month_37
ORD_SUP000009_38,SUP000009,3381374.31,54325,Mechanical Parts,Delivered,Month_38
ORD_SUP000009_39,SUP000009,3811580.82,29498,Mechanical Parts,Delivered,Month_39
ORD_SUP000009_40,SUP000009,3773266.07,31423,Mechanical Parts,Delivered,Month_40
ORD_SUP000009_41,SUP000009,3201037.08,32920,Mechanical Parts,Delivered,Month_41
ORD_SUP000009_42,SUP000009,3661034.64,120648,Mechanical Parts,Delivered,Month_42
ORD_SUP000009_43,SUP000009,3695146.14,20531,Mechanical Parts,Delivered,Month_43
ORD_SUP000009_44,SUP000009,3576970.87,34424,Mechanical Parts,Delivered,Month_44
ORD_SUP000009_45,SUP000009,3911981.78,23109,Mechanical Parts,Delivered,Month_45
ORD_SUP000009_46,SUP000009,4322955.49,41849,Mechanical Parts,Delivered,Month_46
ORD_SUP000009_47,SUP000009,3980322.76,165989,Mechanical Parts,Delivered,Month_47
ORD_SUP000009_48,SUP000009,5239867.9,213877,Mechanical Parts,Delivered,Month_48
ORD_SUP000009_49,SUP000009,4794091.42,58969,Mechanical Parts,Delivered,Month_49
ORD_SUP000009_50,SUP000009,4473404.66,24501,Mechanical Parts,Delivered,Month_50
ORD_SUP000009_51,SUP000009,5324461.26,120563,Mechanical Parts,Delivered,Month_51
ORD_SUP000009_52,SUP000009,4425590.82,100699,Mechanical Parts,Delivered,Month_52
ORD_SUP000009_53,SUP000009,5151991.63,41128,Mechanical Parts,Delivered,Month_53
ORD_SUP000009_54,SUP000009,4440037.41,22720,Mechanical Parts,Delivered,Month_54
ORD_SUP000009_55,SUP000009,5836742.71,57254,Mechanical Parts,Delivered,Month_55
ORD_SUP000009_56,SUP000009,5738499.23,50412,Mechanical Parts,Delivered,Month_56
ORD_SUP000009_57,SUP000009,5151977.89,34136,Mechanical Parts,Delivered,Month_57
ORD_SUP000009_58,SUP000009,6605076.34,141616,Mechanical Parts,Delivered,Month_58
ORD_SUP000009_59,SUP000009,5627356.52,391406,Mechanical Parts,Delivered,Month_59
ORD_SUP000009_60,SUP000009,6494759.89,166764,Mechanical Parts,In Transit,Month_60
ORD_SUP000010_01,SUP000010,6066484.27,45058,Electronic Components,Delivered,Month_01
ORD_SUP000010_02,SUP000010,5314719.91,39551,Electronic Components,Delivered,Month_02
ORD_SUP000010_03,SUP000010,4972899.8,46792,Electronic Components,Delivered,Month_03
ORD_SUP000010_04,SUP000010,5433547.38,77297,Electronic Components,Delivered,Month_04
ORD_SUP000010_05,SUP000010,5499925.12,103166,Electronic Components,Delivered,Month_05
ORD_SUP000010_06,SUP000010,5909147.75,29772,Electronic Components,Delivered,Month_06
ORD_SUP000010_07,SUP000010,6262430.68,479422,Electronic Components,Delivered,Month_07
ORD_SUP000010_08,SUP000010,6188002.33,36105,Electronic Components,Delivered,Month_08
ORD_SUP000010_09,SUP000010,5566932.19,300926,Electronic Components,Delivered,Month_09
ORD_SUP000010_10,SUP000010,5160066.4,167855,Electronic Components,Delivered,Month_10
ORD_SUP000010_11,SUP000010,5793195.4,183883,Electronic Components,Delivered,Month_11
ORD_SUP000010_12,SUP000010,4713145.46,96644,Electronic Components,Delivered,Month_12
