complaint_id,supplier_id,type,severity,resolved,month
COM_SUP000024_45_1,SUP000024,Product Quality Defect,LOW,False,Month_45
COM_SUP000024_45_2,SUP000024,Late Delivery Delay,HIGH,True,Month_45
COM_SUP000024_45_3,SUP000024,Late Delivery Delay,HIGH,False,Month_45
COM_SUP000024_45_4,SUP000024,Product Quality Defect,LOW,False,Month_45
COM_SUP000024_46_1,SUP000024,Product Quality Defect,LOW,False,Month_46
COM_SUP000024_46_2,SUP000024,Packaging Damage,LOW,True,Month_46
COM_SUP000024_47_1,SUP000024,Late Delivery Delay,HIGH,False,Month_47
COM_SUP000024_47_2,SUP000024,Late Delivery Delay,HIGH,False,Month_47
COM_SUP000024_47_3,SUP000024,Late Delivery Delay,HIGH,False,Month_47
COM_SUP000024_50_1,SUP000024,Product Quality Defect,LOW,False,Month_50
COM_SUP000024_50_2,SUP000024,Product Quality Defect,MEDIUM,True,Month_50
COM_SUP000024_54_1,SUP000024,Late Delivery Delay,MEDIUM,False,Month_54
COM_SUP000024_54_2,SUP000024,Late Delivery Delay,MEDIUM,True,Month_54
COM_SUP000024_54_3,SUP000024,Product Quality Defect,LOW,False,Month_54
COM_SUP000024_55_1,SUP000024,Customer Service Unresponsiveness,MEDIUM,False,Month_55
COM_SUP000024_55_2,SUP000024,Product Quality Defect,CRITICAL,True,Month_55
COM_SUP000024_57_1,SUP000024,Product Quality Defect,CRITICAL,True,Month_57
COM_SUP000024_60_1,SUP000024,Product Quality Defect,CRITICAL,True,Month_60
COM_SUP000024_60_2,SUP000024,Product Quality Defect,CRITICAL,True,Month_60
COM_SUP000026_25_1,SUP000026,Invoicing Mismatch,MEDIUM,True,Month_25
COM_SUP000026_25_2,SUP000026,Product Quality Defect,LOW,True,Month_25
COM_SUP000026_37_1,SUP000026,Product Quality Defect,MEDIUM,True,Month_37
COM_SUP000026_55_1,SUP000026,Packaging Damage,LOW,True,Month_55
COM_SUP000027_48_1,SUP000027,Product Quality Defect,LOW,True,Month_48
COM_SUP000028_07_1,SUP000028,Product Quality Defect,MEDIUM,True,Month_07
COM_SUP000029_17_1,SUP000029,Product Quality Defect,LOW,True,Month_17
COM_SUP000029_17_2,SUP000029,Product Quality Defect,LOW,True,Month_17
COM_SUP000030_02_1,SUP000030,Product Quality Defect,CRITICAL,False,Month_02
COM_SUP000030_02_2,SUP000030,Late Delivery Delay,HIGH,True,Month_02
COM_SUP000030_02_3,SUP000030,Late Delivery Delay,HIGH,False,Month_02
COM_SUP000030_03_1,SUP000030,Late Delivery Delay,HIGH,False,Month_03
COM_SUP000030_03_2,SUP000030,Late Delivery Delay,HIGH,False,Month_03
COM_SUP000030_03_3,SUP000030,Product Quality Defect,CRITICAL,False,Month_03
COM_SUP000030_03_4,SUP000030,Late Delivery Delay,HIGH,True,Month_03
COM_SUP000030_04_1,SUP000030,Late Delivery Delay,HIGH,True,Month_04
COM_SUP000030_04_2,SUP000030,Late Delivery Delay,HIGH,True,Month_04
COM_SUP000030_05_1,SUP000030,Product Quality Defect,CRITICAL,False,Month_05
COM_SUP000030_05_2,SUP000030,Product Quality Defect,CRITICAL,False,Month_05
COM_SUP000030_05_3,SUP000030,Product Quality Defect,CRITICAL,False,Month_05
COM_SUP000030_05_4,SUP000030,Product Quality Defect,CRITICAL,True,Month_05
COM_SUP000030_06_1,SUP000030,Late Delivery Delay,HIGH,False,Month_06
COM_SUP000030_06_2,SUP000030,Late Delivery Delay,HIGH,False,Month_06
COM_SUP000030_06_3,SUP000030,Late Delivery Delay,HIGH,False,Month_06
COM_SUP000030_06_4,SUP000030,Late Delivery Delay,HIGH,True,Month_06
COM_SUP000030_07_1,SUP000030,Product Quality Defect,CRITICAL,False,Month_07
COM_SUP000030_07_2,SUP000030,Late Delivery Delay,HIGH,True,Month_07
COM_SUP000030_08_1,SUP000030,Packaging Damage,LOW,False,Month_08
COM_SUP000030_08_2,SUP000030,Late Delivery Delay,HIGH,False,Month_08
COM_SUP000030_08_3,SUP000030,Late Delivery Delay,HIGH,True,Month_08
COM_SUP000030_08_4,SUP000030,Late Delivery Delay,HIGH,True,Month_08
COM_SUP000030_09_1,SUP000030,Invoicing Mismatch,LOW,True,Month_09
COM_SUP000030_09_2,SUP000030,Late Delivery Delay,HIGH,True,Month_09
COM_SUP000030_09_3,SUP000030,Customer Service Unresponsiveness,LOW,True,Month_09
COM_SUP000030_09_4,SUP000030,Late Delivery Delay,HIGH,True,Month_09
COM_SUP000030_10_1,SUP000030,Product Quality Defect,CRITICAL,True,Month_10
COM_SUP000030_10_2,SUP000030,Late Delivery Delay,HIGH,True,Month_10
COM_SUP000030_10_3,SUP000030,Product Quality Defect,CRITICAL,True,Month_10
COM_SUP000030_10_4,SUP000030,Product Quality Defect,CRITICAL,True,Month_10
COM_SUP000030_11_1,SUP000030,Late Delivery Delay,LOW,True,Month_11
COM_SUP000030_11_2,SUP000030,Product Quality Defect,CRITICAL,True,Month_11
COM_SUP000030_12_1,SUP000030,Late Delivery Delay,LOW,True,Month_12
COM_SUP000030_12_2,SUP000030,Late Delivery Delay,LOW,True,Month_12
COM_SUP000030_14_1,SUP000030,Late Delivery Delay,HIGH,True,Month_14
COM_SUP000030_14_2,SUP000030,Late Delivery Delay,HIGH,True,Month_14
COM_SUP000030_16_1,SUP000030,Late Delivery Delay,LOW,False,Month_16
COM_SUP000030_16_2,SUP000030,Late Delivery Delay,MEDIUM,True,Month_16
COM_SUP000030_17_1,SUP000030,Product Quality Defect,CRITICAL,True,Month_17
COM_SUP000030_17_2,SUP000030,Late Delivery Delay,LOW,False,Month_17
COM_SUP000030_21_1,SUP000030,Product Quality Defect,CRITICAL,True,Month_21
COM_SUP000030_21_2,SUP000030,Product Quality Defect,CRITICAL,True,Month_21
COM_SUP000030_21_3,SUP000030,Product Quality Defect,CRITICAL,False,Month_21
COM_SUP000030_23_1,SUP000030,Late Delivery Delay,HIGH,False,Month_23
COM_SUP000030_23_2,SUP000030,Late Delivery Delay,HIGH,False,Month_23
COM_SUP000030_24_1,SUP000030,Product Quality Defect,CRITICAL,True,Month_24
COM_SUP000030_24_2,SUP000030,Customer Service Unresponsiveness,LOW,False,Month_24
COM_SUP000030_25_1,SUP000030,Late Delivery Delay,HIGH,True,Month_25
COM_SUP000030_25_2,SUP000030,Product Quality Defect,CRITICAL,False,Month_25
COM_SUP000030_26_1,SUP000030,Late Delivery Delay,HIGH,True,Month_26
COM_SUP000030_26_2,SUP000030,Packaging Damage,LOW,True,Month_26
COM_SUP000030_26_3,SUP000030,Product Quality Defect,CRITICAL,True,Month_26
COM_SUP000030_26_4,SUP000030,Late Delivery Delay,HIGH,True,Month_26
COM_SUP000030_27_1,SUP000030,Product Quality Defect,CRITICAL,True,Month_27
COM_SUP000030_27_2,SUP000030,Late Delivery Delay,HIGH,False,Month_27
COM_SUP000030_30_1,SUP000030,Product Quality Defect,CRITICAL,True,Month_30
COM_SUP000030_30_2,SUP000030,Product Quality Defect,CRITICAL,True,Month_30
COM_SUP000030_31_1,SUP000030,Late Delivery Delay,HIGH,True,Month_31
COM_SUP000030_31_2,SUP000030,Late Delivery Delay,HIGH,False,Month_31
COM_SUP000030_33_1,SUP000030,Product Quality Defect,CRITICAL,False,Month_33
COM_SUP000030_33_2,SUP000030,Late Delivery Delay,HIGH,True,Month_33
COM_SUP000030_35_1,SUP000030,Customer Service Unresponsiveness,LOW,True,Month_35
COM_SUP000030_35_2,SUP000030,Product Quality Defect,CRITICAL,True,Month_35
COM_SUP000030_35_3,SUP000030,Product Quality Defect,CRITICAL,True,Month_35
COM_SUP000030_38_1,SUP000030,Product Quality Defect,CRITICAL,True,Month_38
COM_SUP000030_38_2,SUP000030,Late Delivery Delay,HIGH,True,Month_38
COM_SUP000030_38_3,SUP000030,Late Delivery Delay,HIGH,False,Month_38
COM_SUP000030_39_1,SUP000030,Product Quality Defect,CRITICAL,True,Month_39
COM_SUP000030_39_2,SUP000030,Invoicing Mismatch,LOW,False,Month_39
COM_SUP000030_39_3,SUP000030,Packaging Damage,LOW,False,Month_39
COM_SUP000030_40_1,SUP000030,Product Quality Defect,CRITICAL,True,Month_40
COM_SUP000030_40_2,SUP000030,Product Quality Defect,CRITICAL,True,Month_40
COM_SUP000030_40_3,SUP000030,Product Quality Defect,CRITICAL,False,Month_40
COM_SUP000030_40_4,SUP000030,Product Quality Defect,CRITICAL,False,Month_40
COM_SUP000030_42_1,SUP000030,Product Quality Defect,CRITICAL,False,Month_42
COM_SUP000030_42_2,SUP000030,Product Quality Defect,CRITICAL,True,Month_42
COM_SUP000030_43_1,SUP000030,Late Delivery Delay,HIGH,False,Month_43
COM_SUP000030_43_2,SUP000030,Product Quality Defect,CRITICAL,False,Month_43
COM_SUP000030_44_1,SUP000030,Product Quality Defect,CRITICAL,False,Month_44
COM_SUP000030_44_2,SUP000030,Late Delivery Delay,MEDIUM,False,Month_44
COM_SUP000030_45_1,SUP000030,Late Delivery Delay,MEDIUM,True,Month_45
COM_SUP000030_45_2,SUP000030,Late Delivery Delay,MEDIUM,False,Month_45
COM_SUP000030_45_3,SUP000030,Late Delivery Delay,MEDIUM,True,Month_45
COM_SUP000030_45_4,SUP000030,Late Delivery Delay,MEDIUM,False,Month_45
COM_SUP000030_48_1,SUP000030,Customer Service Unresponsiveness,LOW,True,Month_48
COM_SUP000030_48_2,SUP000030,Product Quality Defect,CRITICAL,True,Month_48
COM_SUP000030_48_3,SUP000030,Product Quality Defect,CRITICAL,True,Month_48
COM_SUP000030_49_1,SUP000030,Invoicing Mismatch,LOW,True,Month_49
COM_SUP000030_49_2,SUP000030,Late Delivery Delay,HIGH,False,Month_49
COM_SUP000030_49_3,SUP000030,Late Delivery Delay,HIGH,False,Month_49
COM_SUP000030_50_1,SUP000030,Late Delivery Delay,HIGH,False,Month_50
COM_SUP000030_50_2,SUP000030,Product Quality Defect,CRITICAL,True,Month_50
COM_SUP000030_50_3,SUP000030,Product Quality Defect,CRITICAL,False,Month_50
COM_SUP000030_50_4,SUP000030,Late Delivery Delay,HIGH,True,Month_50
COM_SUP000030_51_1,SUP000030,Invoicing Mismatch,LOW,True,Month_51
COM_SUP000030_51_2,SUP000030,Late Delivery Delay,HIGH,True,Month_51
COM_SUP000030_51_3,SUP000030,Late Delivery Delay,HIGH,True,Month_51
COM_SUP000030_51_4,SUP000030,Late Delivery Delay,HIGH,True,Month_51
COM_SUP000030_53_1,SUP000030,Product Quality Defect,CRITICAL,False,Month_53
COM_SUP000030_53_2,SUP000030,Product Quality Defect,CRITICAL,True,Month_53
COM_SUP000030_53_3,SUP000030,Late Delivery Delay,LOW,False,Month_53
COM_SUP000030_53_4,SUP000030,Product Quality Defect,CRITICAL,False,Month_53
COM_SUP000030_54_1,SUP000030,Product Quality Defect,CRITICAL,True,Month_54
COM_SUP000030_54_2,SUP000030,Product Quality Defect,CRITICAL,True,Month_54
COM_SUP000030_56_1,SUP000030,Product Quality Defect,CRITICAL,True,Month_56
COM_SUP000030_56_2,SUP000030,Product Quality Defect,CRITICAL,False,Month_56
COM_SUP000030_56_3,SUP000030,Product Quality Defect,CRITICAL,False,Month_56
COM_SUP000030_57_1,SUP000030,Product Quality Defect,CRITICAL,True,Month_57
COM_SUP000030_57_2,SUP000030,Late Delivery Delay,LOW,True,Month_57
COM_SUP000030_57_3,SUP000030,Late Delivery Delay,MEDIUM,True,Month_57
COM_SUP000030_57_4,SUP000030,Product Quality Defect,CRITICAL,True,Month_57
COM_SUP000030_58_1,SUP000030,Late Delivery Delay,LOW,False,Month_58
COM_SUP000030_58_2,SUP000030,Customer Service Unresponsiveness,LOW,True,Month_58
COM_SUP000030_58_3,SUP000030,Product Quality Defect,CRITICAL,True,Month_58
COM_SUP000031_05_1,SUP000031,Product Quality Defect,MEDIUM,True,Month_05
COM_SUP000031_20_1,SUP000031,Customer Service Unresponsiveness,LOW,True,Month_20
COM_SUP000031_20_2,SUP000031,Invoicing Mismatch,LOW,False,Month_20
COM_SUP000031_43_1,SUP000031,Product Quality Defect,LOW,False,Month_43
COM_SUP000031_48_1,SUP000031,Product Quality Defect,MEDIUM,True,Month_48
COM_SUP000032_01_1,SUP000032,Invoicing Mismatch,LOW,False,Month_01
COM_SUP000032_05_1,SUP000032,Late Delivery Delay,MEDIUM,True,Month_05
COM_SUP000032_05_2,SUP000032,Late Delivery Delay,MEDIUM,False,Month_05
COM_SUP000032_06_1,SUP000032,Late Delivery Delay,HIGH,False,Month_06
COM_SUP000032_06_2,SUP000032,Late Delivery Delay,HIGH,False,Month_06
COM_SUP000032_06_3,SUP000032,Late Delivery Delay,HIGH,True,Month_06
COM_SUP000032_07_1,SUP000032,Product Quality Defect,CRITICAL,True,Month_07
COM_SUP000032_07_2,SUP000032,Product Quality Defect,CRITICAL,True,Month_07
COM_SUP000032_08_1,SUP000032,Invoicing Mismatch,LOW,True,Month_08
COM_SUP000032_09_1,SUP000032,Late Delivery Delay,LOW,True,Month_09
COM_SUP000032_09_2,SUP000032,Product Quality Defect,CRITICAL,False,Month_09
COM_SUP000032_10_1,SUP000032,Late Delivery Delay,LOW,True,Month_10
COM_SUP000032_10_2,SUP000032,Late Delivery Delay,LOW,False,Month_10
COM_SUP000032_10_3,SUP000032,Product Quality Defect,CRITICAL,True,Month_10
COM_SUP000032_10_4,SUP000032,Product Quality Defect,CRITICAL,False,Month_10
COM_SUP000032_11_1,SUP000032,Late Delivery Delay,HIGH,True,Month_11
COM_SUP000032_11_2,SUP000032,Product Quality Defect,CRITICAL,False,Month_11
COM_SUP000032_11_3,SUP000032,Product Quality Defect,CRITICAL,True,Month_11
COM_SUP000032_11_4,SUP000032,Product Quality Defect,CRITICAL,False,Month_11
COM_SUP000032_16_1,SUP000032,Product Quality Defect,CRITICAL,True,Month_16
COM_SUP000032_16_2,SUP000032,Packaging Damage,MEDIUM,False,Month_16
COM_SUP000032_17_1,SUP000032,Product Quality Defect,CRITICAL,False,Month_17
COM_SUP000032_17_2,SUP000032,Product Quality Defect,CRITICAL,False,Month_17
COM_SUP000032_25_1,SUP000032,Packaging Damage,MEDIUM,True,Month_25
COM_SUP000032_25_2,SUP000032,Late Delivery Delay,HIGH,True,Month_25
COM_SUP000032_25_3,SUP000032,Late Delivery Delay,HIGH,True,Month_25
COM_SUP000032_27_1,SUP000032,Customer Service Unresponsiveness,LOW,True,Month_27
COM_SUP000032_27_2,SUP000032,Product Quality Defect,CRITICAL,True,Month_27
COM_SUP000032_30_1,SUP000032,Packaging Damage,LOW,False,Month_30
COM_SUP000032_30_2,SUP000032,Packaging Damage,LOW,True,Month_30
COM_SUP000032_31_1,SUP000032,Late Delivery Delay,LOW,True,Month_31
COM_SUP000032_31_2,SUP000032,Late Delivery Delay,LOW,True,Month_31
COM_SUP000032_32_1,SUP000032,Late Delivery Delay,HIGH,True,Month_32
COM_SUP000032_32_2,SUP000032,Product Quality Defect,CRITICAL,True,Month_32
COM_SUP000032_32_3,SUP000032,Product Quality Defect,CRITICAL,True,Month_32
COM_SUP000032_33_1,SUP000032,Product Quality Defect,CRITICAL,True,Month_33
COM_SUP000032_33_2,SUP000032,Product Quality Defect,CRITICAL,False,Month_33
COM_SUP000032_34_1,SUP000032,Late Delivery Delay,HIGH,True,Month_34
COM_SUP000032_34_2,SUP000032,Late Delivery Delay,HIGH,False,Month_34
COM_SUP000032_34_3,SUP000032,Late Delivery Delay,HIGH,False,Month_34
COM_SUP000032_34_4,SUP000032,Product Quality Defect,CRITICAL,True,Month_34
COM_SUP000032_36_1,SUP000032,Late Delivery Delay,HIGH,False,Month_36
COM_SUP000032_36_2,SUP000032,Late Delivery Delay,HIGH,False,Month_36
COM_SUP000032_36_3,SUP000032,Product Quality Defect,CRITICAL,False,Month_36
COM_SUP000032_36_4,SUP000032,Late Delivery Delay,HIGH,True,Month_36
COM_SUP000032_39_1,SUP000032,Product Quality Defect,CRITICAL,True,Month_39
COM_SUP000032_39_2,SUP000032,Late Delivery Delay,HIGH,True,Month_39
COM_SUP000032_39_3,SUP000032,Product Quality Defect,CRITICAL,True,Month_39
COM_SUP000032_39_4,SUP000032,Late Delivery Delay,HIGH,True,Month_39
COM_SUP000032_43_1,SUP000032,Product Quality Defect,CRITICAL,True,Month_43
COM_SUP000032_43_2,SUP000032,Late Delivery Delay,LOW,False,Month_43
COM_SUP000032_45_1,SUP000032,Product Quality Defect,CRITICAL,True,Month_45
COM_SUP000032_45_2,SUP000032,Packaging Damage,LOW,False,Month_45
COM_SUP000032_48_1,SUP000032,Late Delivery Delay,HIGH,False,Month_48
COM_SUP000032_48_2,SUP000032,Packaging Damage,LOW,True,Month_48
COM_SUP000032_48_3,SUP000032,Late Delivery Delay,HIGH,False,Month_48
COM_SUP000032_48_4,SUP000032,Late Delivery Delay,HIGH,False,Month_48
COM_SUP000032_49_1,SUP000032,Late Delivery Delay,HIGH,True,Month_49
COM_SUP000032_49_2,SUP000032,Late Delivery Delay,HIGH,False,Month_49
COM_SUP000032_50_1,SUP000032,Customer Service Unresponsiveness,LOW,False,Month_50
COM_SUP000032_53_1,SUP000032,Product Quality Defect,CRITICAL,False,Month_53
COM_SUP000032_54_1,SUP000032,Product Quality Defect,CRITICAL,True,Month_54
COM_SUP000032_57_1,SUP000032,Product Quality Defect,CRITICAL,False,Month_57
COM_SUP000032_57_2,SUP000032,Product Quality Defect,CRITICAL,False,Month_57
COM_SUP000032_59_1,SUP000032,Late Delivery Delay,HIGH,False,Month_59
COM_SUP000032_59_2,SUP000032,Late Delivery Delay,HIGH,False,Month_59
COM_SUP000032_59_3,SUP000032,Invoicing Mismatch,LOW,False,Month_59
COM_SUP000032_60_1,SUP000032,Packaging Damage,LOW,False,Month_60
COM_SUP000032_60_2,SUP000032,Product Quality Defect,CRITICAL,True,Month_60
COM_SUP000032_60_3,SUP000032,Late Delivery Delay,LOW,True,Month_60
COM_SUP000033_34_1,SUP000033,Invoicing Mismatch,MEDIUM,True,Month_34
COM_SUP000033_34_2,SUP000033,Product Quality Defect,LOW,True,Month_34
COM_SUP000033_41_1,SUP000033,Product Quality Defect,LOW,True,Month_41
COM_SUP000033_41_2,SUP000033,Product Quality Defect,LOW,False,Month_41
COM_SUP000033_42_1,SUP000033,Product Quality Defect,LOW,True,Month_42
COM_SUP000033_46_1,SUP000033,Product Quality Defect,MEDIUM,False,Month_46
COM_SUP000034_09_1,SUP000034,Product Quality Defect,MEDIUM,True,Month_09
COM_SUP000034_09_2,SUP000034,Late Delivery Delay,MEDIUM,False,Month_09
COM_SUP000034_13_1,SUP000034,Invoicing Mismatch,LOW,True,Month_13
COM_SUP000034_13_2,SUP000034,Product Quality Defect,MEDIUM,True,Month_13
COM_SUP000034_20_1,SUP000034,Late Delivery Delay,LOW,False,Month_20
COM_SUP000034_36_1,SUP000034,Product Quality Defect,LOW,True,Month_36
COM_SUP000034_36_2,SUP000034,Product Quality Defect,MEDIUM,True,Month_36
COM_SUP000034_37_1,SUP000034,Product Quality Defect,LOW,True,Month_37
COM_SUP000034_45_1,SUP000034,Product Quality Defect,LOW,True,Month_45
COM_SUP000034_45_2,SUP000034,Product Quality Defect,MEDIUM,True,Month_45
COM_SUP000034_53_1,SUP000034,Invoicing Mismatch,LOW,True,Month_53
COM_SUP000034_53_2,SUP000034,Invoicing Mismatch,LOW,True,Month_53
COM_SUP000034_60_1,SUP000034,Customer Service Unresponsiveness,LOW,True,Month_60
COM_SUP000036_03_1,SUP000036,Product Quality Defect,LOW,True,Month_03
COM_SUP000036_03_2,SUP000036,Product Quality Defect,MEDIUM,True,Month_03
COM_SUP000036_05_1,SUP000036,Packaging Damage,LOW,True,Month_05
COM_SUP000036_05_2,SUP000036,Product Quality Defect,LOW,True,Month_05
COM_SUP000036_45_1,SUP000036,Product Quality Defect,LOW,True,Month_45
COM_SUP000036_45_2,SUP000036,Product Quality Defect,LOW,True,Month_45
COM_SUP000036_49_1,SUP000036,Product Quality Defect,LOW,False,Month_49
COM_SUP000036_49_2,SUP000036,Product Quality Defect,LOW,True,Month_49
COM_SUP000036_56_1,SUP000036,Invoicing Mismatch,MEDIUM,False,Month_56
COM_SUP000036_56_2,SUP000036,Product Quality Defect,LOW,True,Month_56
COM_SUP000037_02_1,SUP000037,Product Quality Defect,MEDIUM,True,Month_02
COM_SUP000037_03_1,SUP000037,Invoicing Mismatch,LOW,True,Month_03
COM_SUP000037_19_1,SUP000037,Invoicing Mismatch,LOW,True,Month_19
COM_SUP000037_34_1,SUP000037,Product Quality Defect,LOW,False,Month_34
COM_SUP000037_34_2,SUP000037,Product Quality Defect,LOW,True,Month_34
COM_SUP000037_37_1,SUP000037,Packaging Damage,MEDIUM,False,Month_37
COM_SUP000038_02_1,SUP000038,Product Quality Defect,MEDIUM,True,Month_02
COM_SUP000038_12_1,SUP000038,Product Quality Defect,MEDIUM,False,Month_12
COM_SUP000038_12_2,SUP000038,Product Quality Defect,LOW,True,Month_12
COM_SUP000038_19_1,SUP000038,Product Quality Defect,LOW,True,Month_19
COM_SUP000038_19_2,SUP000038,Product Quality Defect,MEDIUM,True,Month_19
COM_SUP000038_21_1,SUP000038,Product Quality Defect,LOW,True,Month_21
COM_SUP000038_23_1,SUP000038,Invoicing Mismatch,LOW,True,Month_23
COM_SUP000038_25_1,SUP000038,Product Quality Defect,LOW,True,Month_25
COM_SUP000038_47_1,SUP000038,Product Quality Defect,MEDIUM,True,Month_47
COM_SUP000038_47_2,SUP000038,Product Quality Defect,LOW,True,Month_47
COM_SUP000038_55_1,SUP000038,Customer Service Unresponsiveness,MEDIUM,False,Month_55
COM_SUP000038_57_1,SUP000038,Product Quality Defect,LOW,True,Month_57
COM_SUP000039_02_1,SUP000039,Late Delivery Delay,LOW,True,Month_02
COM_SUP000039_12_1,SUP000039,Product Quality Defect,MEDIUM,True,Month_12
COM_SUP000039_19_1,SUP000039,Invoicing Mismatch,LOW,True,Month_19
COM_SUP000039_36_1,SUP000039,Product Quality Defect,LOW,True,Month_36
COM_SUP000039_36_2,SUP000039,Product Quality Defect,LOW,True,Month_36
COM_SUP000039_39_1,SUP000039,Packaging Damage,MEDIUM,True,Month_39
COM_SUP000039_39_2,SUP000039,Product Quality Defect,LOW,True,Month_39
COM_SUP000039_55_1,SUP000039,Product Quality Defect,LOW,True,Month_55
COM_SUP000039_55_2,SUP000039,Late Delivery Delay,MEDIUM,True,Month_55
COM_SUP000039_55_3,SUP000039,Late Delivery Delay,LOW,True,Month_55
COM_SUP000041_07_1,SUP000041,Product Quality Defect,MEDIUM,True,Month_07
COM_SUP000041_07_2,SUP000041,Product Quality Defect,LOW,True,Month_07
COM_SUP000041_16_1,SUP000041,Late Delivery Delay,LOW,True,Month_16
COM_SUP000041_16_2,SUP000041,Late Delivery Delay,LOW,True,Month_16
COM_SUP000041_33_1,SUP000041,Product Quality Defect,LOW,False,Month_33
COM_SUP000041_41_1,SUP000041,Product Quality Defect,LOW,True,Month_41
COM_SUP000041_41_2,SUP000041,Product Quality Defect,LOW,True,Month_41
COM_SUP000042_01_1,SUP000042,Late Delivery Delay,LOW,True,Month_01
COM_SUP000042_01_2,SUP000042,Product Quality Defect,MEDIUM,True,Month_01
