record_id,supplier_id,month,revenue,expenses,cash_flow,profit_margin,current_ratio,debt_ratio,working_capital
REC_SUP000004_59,SUP000004,Month_59,17176266.43,15587952.88,1663346.86,0.0925,2.79,0.22,2561897.03
REC_SUP000004_60,SUP000004,Month_60,16571360.22,14789562.59,1951134.86,0.1075,2.77,0.22,2447890.17
REC_SUP000005_01,SUP000005,Month_01,8501565.6,7072632.93,1686184.32,0.1681,2.0,0.37,710177.37
REC_SUP000005_02,SUP000005,Month_02,8626029.0,6926550.41,1775066.04,0.197,1.96,0.37,693046.76
REC_SUP000005_03,SUP000005,Month_03,8474772.27,6706931.59,2255968.74,0.2086,1.96,0.36,675463.89
REC_SUP000005_04,SUP000005,Month_04,8000465.85,6418265.42,1864608.48,0.1978,1.93,0.37,620056.14
REC_SUP000005_05,SUP000005,Month_05,7996354.84,6361335.2,1781825.34,0.2045,1.92,0.37,612746.9
REC_SUP000005_06,SUP000005,Month_06,8035482.1,6667393.56,1423309.71,0.1703,1.9,0.37,603384.59
REC_SUP000005_07,SUP000005,Month_07,8370225.94,6802850.11,1618771.14,0.1873,1.91,0.37,634575.27
REC_SUP000005_08,SUP000005,Month_08,8710790.4,7118466.52,2063466.3,0.1828,1.92,0.37,665608.03
REC_SUP000005_09,SUP000005,Month_09,8475313.48,6760839.44,1781190.98,0.2023,1.92,0.37,647878.98
REC_SUP000005_10,SUP000005,Month_10,8744131.48,7360409.34,1677868.43,0.1582,1.88,0.38,639745.86
REC_SUP000005_11,SUP000005,Month_11,8530079.43,7093252.72,1781477.34,0.1684,1.87,0.39,618703.51
REC_SUP000005_12,SUP000005,Month_12,8312928.26,6750789.98,1656422.91,0.1879,1.89,0.39,617224.85
REC_SUP000005_13,SUP000005,Month_13,8162778.61,6800695.3,1642332.96,0.1669,1.91,0.38,616859.24
REC_SUP000005_14,SUP000005,Month_14,8421702.73,7481055.86,1036010.64,0.1117,1.94,0.39,657909.32
REC_SUP000005_15,SUP000005,Month_15,8248380.37,6692405.91,1972380.45,0.1886,1.92,0.39,634795.8
REC_SUP000005_16,SUP000005,Month_16,8102251.52,6655800.81,1576346.51,0.1785,1.91,0.39,613194.9
REC_SUP000005_17,SUP000005,Month_17,7846538.49,6629533.21,1541226.24,0.1551,1.94,0.39,616539.83
REC_SUP000005_18,SUP000005,Month_18,7949762.02,6739027.13,1516713.9,0.1523,1.93,0.39,618201.49
REC_SUP000005_19,SUP000005,Month_19,8207159.13,6368456.91,2012183.44,0.224,1.93,0.38,632878.35
REC_SUP000005_20,SUP000005,Month_20,8263316.83,7053901.57,1287836.12,0.1464,1.89,0.38,615858.06
REC_SUP000005_21,SUP000005,Month_21,8511635.2,6609738.14,1916124.08,0.2234,1.89,0.38,633571.0
REC_SUP000005_22,SUP000005,Month_22,8314431.94,6410545.67,2346844.38,0.229,1.92,0.38,637622.46
REC_SUP000005_23,SUP000005,Month_23,8740537.59,6750856.92,2422179.93,0.2276,1.94,0.38,681425.01
REC_SUP000005_24,SUP000005,Month_24,8210606.43,7003418.59,1422412.87,0.147,1.93,0.37,637570.66
REC_SUP000005_25,SUP000005,Month_25,7844624.98,6393314.56,1702776.0,0.185,1.96,0.37,628211.08
REC_SUP000005_26,SUP000005,Month_26,8079449.48,7004179.45,1217565.54,0.1331,1.93,0.36,627713.04
REC_SUP000005_27,SUP000005,Month_27,7806185.73,6770516.28,1099853.22,0.1327,1.92,0.36,596610.39
REC_SUP000005_28,SUP000005,Month_28,7612240.21,6207030.15,1435243.42,0.1846,1.9,0.36,573221.6
REC_SUP000005_29,SUP000005,Month_29,7620083.58,6579605.52,1073542.45,0.1365,1.9,0.36,569539.69
REC_SUP000005_30,SUP000005,Month_30,7715301.24,6255180.88,1766467.69,0.1892,1.88,0.36,566783.22
REC_SUP000005_31,SUP000005,Month_31,8120823.16,6457407.49,2149306.98,0.2048,1.88,0.36,594071.35
REC_SUP000005_32,SUP000005,Month_32,7892519.26,6098789.93,2038887.74,0.2273,1.89,0.37,587022.8
REC_SUP000005_33,SUP000005,Month_33,8155202.92,7059476.83,1298525.94,0.1344,1.88,0.37,600245.37
REC_SUP000005_34,SUP000005,Month_34,8372171.36,6647864.09,1958787.06,0.206,1.88,0.37,614139.25
REC_SUP000005_35,SUP000005,Month_35,8298932.03,7015383.97,1516296.49,0.1547,1.85,0.36,587342.56
REC_SUP000005_36,SUP000005,Month_36,8159749.5,6560689.4,1979203.51,0.196,1.84,0.36,571757.54
REC_SUP000005_37,SUP000005,Month_37,7834079.42,6349639.39,1655365.78,0.1895,1.86,0.36,563315.18
REC_SUP000005_38,SUP000005,Month_38,8019090.38,6413675.84,1867671.95,0.2002,1.87,0.36,583977.48
REC_SUP000005_39,SUP000005,Month_39,7532231.17,5861614.38,1967400.09,0.2218,1.88,0.36,550416.91
REC_SUP000005_40,SUP000005,Month_40,7743767.86,6462859.04,1322696.41,0.1654,1.9,0.36,578302.5
REC_SUP000005_41,SUP000005,Month_41,7412256.34,6059980.95,1683731.71,0.1824,1.93,0.37,571742.92
REC_SUP000005_42,SUP000005,Month_42,7744956.04,6913498.59,963972.43,0.1074,1.93,0.37,600542.72
REC_SUP000005_43,SUP000005,Month_43,7639925.78,6234320.28,1790686.98,0.184,1.96,0.36,613465.05
REC_SUP000005_44,SUP000005,Month_44,7850551.87,6158983.55,1695688.6,0.2155,1.95,0.37,624693.17
REC_SUP000005_45,SUP000005,Month_45,7802052.96,6648288.4,1172153.48,0.1479,1.98,0.37,636387.29
REC_SUP000005_46,SUP000005,Month_46,8010706.1,6172979.9,2224873.66,0.2294,1.96,0.37,643013.06
REC_SUP000005_47,SUP000005,Month_47,8119555.61,6776480.08,1534411.99,0.1654,1.95,0.37,644830.4
REC_SUP000005_48,SUP000005,Month_48,8018425.44,6481216.04,1846218.96,0.1917,1.92,0.36,613670.08
REC_SUP000005_49,SUP000005,Month_49,7466712.98,5999735.42,1902765.68,0.1965,1.93,0.36,577529.84
REC_SUP000005_50,SUP000005,Month_50,7749069.03,6315109.33,1617092.48,0.185,1.93,0.35,599099.73
REC_SUP000005_51,SUP000005,Month_51,7570162.62,6337967.72,1455680.53,0.1628,1.95,0.35,601416.89
REC_SUP000005_52,SUP000005,Month_52,7301521.48,6055043.91,1383703.54,0.1707,1.96,0.36,582609.52
REC_SUP000005_53,SUP000005,Month_53,7380912.71,6381588.19,1041921.97,0.1354,1.99,0.37,611519.83
REC_SUP000005_54,SUP000005,Month_54,7719630.83,6166952.16,1967204.5,0.2011,1.99,0.36,637408.61
REC_SUP000005_55,SUP000005,Month_55,7709599.48,6168102.06,1910577.33,0.1999,1.95,0.36,612940.81
REC_SUP000005_56,SUP000005,Month_56,7624211.26,6089486.85,1750767.12,0.2013,1.95,0.36,601493.45
REC_SUP000005_57,SUP000005,Month_57,8008468.13,6452560.96,1986674.62,0.1943,1.96,0.37,642833.01
REC_SUP000005_58,SUP000005,Month_58,7919497.28,6891548.09,1043867.97,0.1298,1.99,0.37,650931.77
REC_SUP000005_59,SUP000005,Month_59,8044726.45,6976329.87,1341300.94,0.1328,1.96,0.37,640862.29
REC_SUP000005_60,SUP000005,Month_60,7535429.45,6130102.08,1478944.25,0.1865,1.93,0.37,582422.39
REC_SUP000006_01,SUP000006,Month_01,4605777.38,4241209.65,401407.81,0.0792,1.69,0.58,266304.3
REC_SUP000006_02,SUP000006,Month_02,4780132.95,4143591.86,683758.11,0.1332,1.68,0.58,269300.02
REC_SUP000006_03,SUP000006,Month_03,4870609.93,4099052.48,777165.36,0.1584,1.68,0.57,277840.46
REC_SUP000006_04,SUP000006,Month_04,4820314.25,4019071.87,690528.28,0.1662,1.67,0.56,270371.52
REC_SUP000006_05,SUP000006,Month_05,5001964.96,4458406.84,549135.64,0.1087,1.69,0.55,285937.2
REC_SUP000006_06,SUP000006,Month_06,4978573.2,4680549.5,247526.61,0.0599,1.72,0.55,300409.59
REC_SUP000006_07,SUP000006,Month_07,4989627.11,4557965.69,486402.77,0.0865,1.74,0.56,307938.15
REC_SUP000006_08,SUP000006,Month_08,5249353.6,4830725.16,339718.57,0.0797,1.73,0.56,319825.1
REC_SUP000006_09,SUP000006,Month_09,5458607.71,5074944.62,326166.44,0.0703,1.71,0.54,323762.34
REC_SUP000006_10,SUP000006,Month_10,5588851.92,4740735.21,941305.16,0.1518,1.69,0.54,321415.4
REC_SUP000006_11,SUP000006,Month_11,5577521.75,4797994.78,642101.11,0.1398,1.68,0.53,317453.46
REC_SUP000006_12,SUP000006,Month_12,5586973.58,4930650.21,730453.99,0.1175,1.67,0.54,313197.16
REC_SUP000006_13,SUP000006,Month_13,5810943.57,5394718.42,348093.98,0.0716,1.71,0.54,344657.35
REC_SUP000006_14,SUP000006,Month_14,6026258.85,5442171.75,584235.31,0.0969,1.7,0.54,353420.88
REC_SUP000006_15,SUP000006,Month_15,6092992.7,5760628.04,267750.88,0.0545,1.69,0.53,351562.24
REC_SUP000006_16,SUP000006,Month_16,6012242.26,5097867.75,1087586.27,0.1521,1.68,0.51,342007.16
REC_SUP000006_17,SUP000006,Month_17,6116834.33,5297564.86,848560.17,0.1339,1.72,0.51,368520.43
REC_SUP000006_18,SUP000006,Month_18,6019796.29,5470849.69,486207.28,0.0912,1.71,0.5,354185.93
REC_SUP000006_19,SUP000006,Month_19,6435046.94,5974784.3,393232.26,0.0715,1.73,0.5,391293.27
REC_SUP000006_20,SUP000006,Month_20,6490513.41,6133343.28,302269.17,0.055,1.75,0.49,403723.05
REC_SUP000006_21,SUP000006,Month_21,6613899.07,5530391.54,1106874.84,0.1638,1.78,0.48,430533.61
REC_SUP000006_22,SUP000006,Month_22,6787255.34,6494579.72,289828.09,0.0431,1.77,0.48,434602.5
REC_SUP000006_23,SUP000006,Month_23,7363588.97,6510571.32,831882.72,0.1158,1.75,0.48,459641.17
REC_SUP000006_24,SUP000006,Month_24,7026463.94,6391565.33,533752.2,0.0904,1.79,0.48,463975.26
REC_SUP000006_25,SUP000006,Month_25,6917118.94,5762887.32,1198074.34,0.1669,1.78,0.49,447018.2
REC_SUP000006_26,SUP000006,Month_26,7494315.64,6455090.06,1127972.88,0.1387,1.77,0.48,480532.11
REC_SUP000006_27,SUP000006,Month_27,7726537.12,6758767.67,958411.61,0.1253,1.77,0.48,497522.04
REC_SUP000006_28,SUP000006,Month_28,7618279.44,7081747.72,452411.42,0.0704,1.78,0.47,496804.45
REC_SUP000006_29,SUP000006,Month_29,7713499.69,7149142.22,463417.03,0.0732,1.81,0.46,517668.57
REC_SUP000006_30,SUP000006,Month_30,7899702.5,7223963.31,581875.4,0.0855,1.79,0.46,517708.43
REC_SUP000006_31,SUP000006,Month_31,7628307.28,6658245.91,1083648.35,0.1272,1.81,0.45,513719.33
REC_SUP000006_32,SUP000006,Month_32,8091714.68,7435546.5,750570.38,0.0811,1.85,0.44,573906.63
REC_SUP000006_33,SUP000006,Month_33,8137774.23,7452568.81,653310.45,0.0842,1.85,0.44,578075.92
REC_SUP000006_34,SUP000006,Month_34,8636338.92,8228330.81,466820.14,0.0472,1.88,0.43,632033.8
REC_SUP000006_35,SUP000006,Month_35,8944670.67,8455693.31,486523.66,0.0547,1.9,0.42,672331.37
REC_SUP000006_36,SUP000006,Month_36,9073689.0,7938764.74,1123988.6,0.1251,1.91,0.42,690561.61
REC_SUP000006_37,SUP000006,Month_37,8832444.67,8035433.01,834292.57,0.0902,1.96,0.41,707093.13
REC_SUP000006_38,SUP000006,Month_38,9095120.67,8531004.13,640144.59,0.062,1.99,0.41,750929.55
REC_SUP000006_39,SUP000006,Month_39,9236378.76,7788821.61,1214413.63,0.1567,1.99,0.4,762531.29
REC_SUP000006_40,SUP000006,Month_40,9459517.2,8211614.07,1321820.34,0.1319,2.03,0.4,815603.62
REC_SUP000006_41,SUP000006,Month_41,9331442.9,8524630.79,651811.24,0.0865,2.04,0.39,811050.89
REC_SUP000006_42,SUP000006,Month_42,9825377.17,8831799.34,900824.92,0.1011,2.06,0.39,869346.06
REC_SUP000006_43,SUP000006,Month_43,10082878.4,9138924.49,971343.16,0.0936,2.04,0.39,874230.42
REC_SUP000006_44,SUP000006,Month_44,10240842.71,9367984.56,965347.57,0.0852,2.06,0.39,905790.24
REC_SUP000006_45,SUP000006,Month_45,10394696.93,9382145.51,1153228.88,0.0974,2.1,0.39,953826.54
REC_SUP000006_46,SUP000006,Month_46,10859673.92,9849108.22,1211153.98,0.0931,2.09,0.38,986417.24
REC_SUP000006_47,SUP000006,Month_47,11365058.48,10845569.23,435276.64,0.0457,2.07,0.37,1009275.14
REC_SUP000006_48,SUP000006,Month_48,11452820.82,10184535.1,1418274.07,0.1107,2.06,0.37,1012612.12
REC_SUP000006_49,SUP000006,Month_49,11331193.68,10246222.47,954808.07,0.0958,2.08,0.37,1022611.89
REC_SUP000006_50,SUP000006,Month_50,11476064.85,9798321.09,1354679.65,0.1462,2.12,0.37,1075873.03
REC_SUP000006_51,SUP000006,Month_51,11953843.06,11276169.85,743328.37,0.0567,2.17,0.36,1169672.98
REC_SUP000006_52,SUP000006,Month_52,11970588.94,10645958.27,1289514.43,0.1107,2.2,0.36,1194596.06
REC_SUP000006_53,SUP000006,Month_53,12008887.59,10816637.43,1025560.55,0.0993,2.19,0.36,1193308.33
REC_SUP000006_54,SUP000006,Month_54,11989397.69,11110191.77,726022.76,0.0733,2.2,0.35,1196109.72
REC_SUP000006_55,SUP000006,Month_55,12501544.83,10878447.77,1688820.98,0.1298,2.18,0.35,1224789.28
REC_SUP000006_56,SUP000006,Month_56,12450742.52,11645758.09,793444.08,0.0647,2.18,0.35,1226834.38
REC_SUP000006_57,SUP000006,Month_57,13234306.62,12444751.95,674731.52,0.0597,2.22,0.34,1346902.63
REC_SUP000006_58,SUP000006,Month_58,13693071.89,12932523.13,901641.78,0.0555,2.19,0.34,1359277.87
REC_SUP000006_59,SUP000006,Month_59,14323869.23,13578690.66,854621.98,0.052,2.2,0.34,1426984.83
REC_SUP000006_60,SUP000006,Month_60,13965706.64,12063822.02,2239021.92,0.1362,2.18,0.34,1369043.24
REC_SUP000007_01,SUP000007,Month_01,6334025.61,5667692.42,629356.37,0.1052,1.5,0.44,261397.22
REC_SUP000007_02,SUP000007,Month_02,6665178.01,6212160.19,523418.47,0.068,1.5,0.44,278578.56
REC_SUP000007_03,SUP000007,Month_03,6724016.06,6014608.91,714783.04,0.1055,1.5,0.43,278457.88
REC_SUP000007_04,SUP000007,Month_04,7024754.59,6339080.48,803894.09,0.0976,1.53,0.43,313097.58
REC_SUP000007_05,SUP000007,Month_05,7422280.72,6876685.03,591676.83,0.0735,1.56,0.42,344644.54
REC_SUP000007_06,SUP000007,Month_06,7487231.76,6979689.52,502132.97,0.0678,1.59,0.42,371123.3
REC_SUP000007_07,SUP000007,Month_07,7315098.99,6172695.56,1100646.23,0.1562,1.61,0.41,371590.17
REC_SUP000007_08,SUP000007,Month_08,7102486.05,6624825.96,571476.37,0.0673,1.62,0.4,366337.28
REC_SUP000007_09,SUP000007,Month_09,7707127.69,7249570.55,374949.96,0.0594,1.65,0.4,420345.39
REC_SUP000007_10,SUP000007,Month_10,7719801.44,6610997.11,941298.55,0.1436,1.69,0.39,443604.13
REC_SUP000007_11,SUP000007,Month_11,8101061.19,7195409.76,1050659.73,0.1118,1.7,0.39,471666.14
REC_SUP000007_12,SUP000007,Month_12,8299896.15,7388346.54,913286.61,0.1098,1.71,0.39,488392.62
REC_SUP000007_13,SUP000007,Month_13,8215451.56,6948588.04,1418791.69,0.1542,1.71,0.39,486660.4
REC_SUP000007_14,SUP000007,Month_14,8281130.85,7525744.13,893797.59,0.0912,1.74,0.39,509231.8
REC_SUP000007_15,SUP000007,Month_15,8802482.42,7546384.29,1292271.14,0.1427,1.76,0.39,560008.26
REC_SUP000007_16,SUP000007,Month_16,9078642.14,8551416.26,462361.64,0.0581,1.78,0.39,590198.5
REC_SUP000007_17,SUP000007,Month_17,9123085.43,8003249.96,1109011.45,0.1227,1.76,0.39,581174.64
REC_SUP000007_18,SUP000007,Month_18,9681620.69,8897409.41,874162.53,0.081,1.79,0.38,637554.56
REC_SUP000007_19,SUP000007,Month_19,9713945.5,8848433.87,902505.26,0.0891,1.77,0.38,622561.63
REC_SUP000007_20,SUP000007,Month_20,9608609.27,9131243.3,461123.38,0.0497,1.77,0.38,614509.27
REC_SUP000007_21,SUP000007,Month_21,9610975.74,8930736.38,589946.01,0.0708,1.76,0.37,609859.2
REC_SUP000007_22,SUP000007,Month_22,9863376.76,9028964.55,723999.8,0.0846,1.76,0.37,625002.99
REC_SUP000007_23,SUP000007,Month_23,10185151.46,9621688.28,522903.17,0.0553,1.76,0.36,644428.37
REC_SUP000007_24,SUP000007,Month_24,10468682.25,8838708.63,1436045.52,0.1557,1.78,0.36,677450.01
REC_SUP000007_25,SUP000007,Month_25,10605933.52,9134515.76,1244867.32,0.1387,1.79,0.35,694149.51
REC_SUP000007_26,SUP000007,Month_26,10775845.36,9634944.46,1019390.6,0.1059,1.78,0.35,700704.6
REC_SUP000007_27,SUP000007,Month_27,11547901.76,10004845.63,1576822.81,0.1336,1.78,0.35,748458.84
REC_SUP000007_28,SUP000007,Month_28,11581578.0,10990975.05,520547.26,0.051,1.78,0.35,752903.21
REC_SUP000007_29,SUP000007,Month_29,12421920.32,10711213.57,1658531.88,0.1377,1.79,0.36,815743.16
REC_SUP000007_30,SUP000007,Month_30,11784153.88,10713244.23,980631.73,0.0909,1.76,0.36,749994.86
REC_SUP000007_31,SUP000007,Month_31,12541027.55,11287848.83,1423354.23,0.0999,1.76,0.35,798981.58
REC_SUP000007_32,SUP000007,Month_32,12204840.84,10802391.76,1147475.27,0.1149,1.78,0.35,793552.13
REC_SUP000007_33,SUP000007,Month_33,12407566.21,11120314.98,1101706.98,0.1037,1.78,0.35,802249.84
REC_SUP000007_34,SUP000007,Month_34,12967243.9,11611765.94,1256963.96,0.1045,1.78,0.35,838612.9
REC_SUP000007_35,SUP000007,Month_35,13303764.0,11484584.2,1634298.95,0.1367,1.78,0.35,860476.94
REC_SUP000007_36,SUP000007,Month_36,13547858.23,11766783.61,1917750.77,0.1315,1.75,0.35,849129.42
REC_SUP000007_37,SUP000007,Month_37,13642415.13,11623444.01,1948842.59,0.148,1.78,0.35,883974.56
REC_SUP000007_38,SUP000007,Month_38,14172186.21,12741410.23,1516105.9,0.101,1.76,0.34,892320.21
REC_SUP000007_39,SUP000007,Month_39,14754705.6,12977852.59,1672370.31,0.1204,1.79,0.34,971055.94
REC_SUP000007_40,SUP000007,Month_40,14868221.27,14002542.56,933904.62,0.0582,1.8,0.33,989378.71
REC_SUP000007_41,SUP000007,Month_41,15948363.79,14246614.43,1374864.87,0.1067,1.84,0.33,1116809.64
REC_SUP000007_42,SUP000007,Month_42,15507809.16,14695313.15,748529.35,0.0524,1.83,0.33,1075866.37
REC_SUP000007_43,SUP000007,Month_43,15732270.59,14235546.25,1738898.89,0.0951,1.82,0.33,1078824.25
REC_SUP000007_44,SUP000007,Month_44,15306636.14,13061883.8,2576900.47,0.1467,1.83,0.32,1063928.4
REC_SUP000007_45,SUP000007,Month_45,16219279.01,14237130.66,2126752.88,0.1222,1.81,0.32,1100096.37
REC_SUP000007_46,SUP000007,Month_46,16390753.57,15407026.69,1011233.17,0.06,1.83,0.31,1129836.24
REC_SUP000007_47,SUP000007,Month_47,17672685.42,16564911.59,1325762.17,0.0627,1.84,0.31,1238931.39
REC_SUP000007_48,SUP000007,Month_48,17226789.92,15269893.19,2299659.22,0.1136,1.89,0.31,1271397.85
REC_SUP000007_49,SUP000007,Month_49,17117385.49,14384172.54,3274505.53,0.1597,1.91,0.3,1299885.24
REC_SUP000007_50,SUP000007,Month_50,17928781.68,16483614.84,1667030.26,0.0806,1.91,0.3,1354372.72
REC_SUP000007_51,SUP000007,Month_51,18537266.97,16429420.27,1850359.01,0.1137,1.92,0.29,1427606.86
REC_SUP000007_52,SUP000007,Month_52,18758588.35,16523494.42,2166986.37,0.1192,1.92,0.28,1433779.01
REC_SUP000007_53,SUP000007,Month_53,19608038.18,18068476.54,1291215.62,0.0785,1.95,0.28,1557312.93
REC_SUP000007_54,SUP000007,Month_54,20251028.06,17717086.24,2280962.67,0.1251,1.95,0.27,1594934.15
REC_SUP000007_55,SUP000007,Month_55,20070394.75,18935929.95,1267928.29,0.0565,1.98,0.27,1637366.07
REC_SUP000007_56,SUP000007,Month_56,20218458.39,17530791.1,2772527.12,0.1329,1.96,0.27,1612145.76
REC_SUP000007_57,SUP000007,Month_57,20235884.49,18775607.06,1206205.64,0.0722,2.0,0.26,1689928.97
REC_SUP000007_58,SUP000007,Month_58,21510520.66,19845800.55,1375585.04,0.0774,2.02,0.26,1827801.36
REC_SUP000007_59,SUP000007,Month_59,22100574.08,19826430.52,2503343.9,0.1029,2.04,0.25,1916508.74
REC_SUP000007_60,SUP000007,Month_60,22730264.62,21599316.1,1264474.94,0.0498,2.06,0.25,2014232.18
REC_SUP000008_01,SUP000008,Month_01,11279012.64,10508961.29,849879.4,0.0683,1.66,0.44,616658.85
REC_SUP000008_02,SUP000008,Month_02,11519903.99,10221798.15,1362710.73,0.1127,1.63,0.45,608503.02
REC_SUP000008_03,SUP000008,Month_03,11437258.17,10433377.38,914239.13,0.0878,1.64,0.44,609380.2
REC_SUP000008_04,SUP000008,Month_04,11563366.03,10207209.15,1139610.71,0.1173,1.66,0.44,631916.52
REC_SUP000008_05,SUP000008,Month_05,11234162.73,10018125.9,1453221.82,0.1082,1.66,0.43,615219.23
REC_SUP000008_06,SUP000008,Month_06,11231970.1,9993100.79,1480149.93,0.1103,1.69,0.43,641818.23
REC_SUP000008_07,SUP000008,Month_07,11553281.86,10586237.54,939755.72,0.0837,1.71,0.43,685410.5
REC_SUP000008_08,SUP000008,Month_08,11916285.9,10347093.14,1845992.75,0.1317,1.7,0.43,698579.22
REC_SUP000008_09,SUP000008,Month_09,11260009.03,10296119.34,898443.61,0.0856,1.7,0.43,657256.59
REC_SUP000008_10,SUP000008,Month_10,11702623.66,10268794.58,1656342.46,0.1225,1.71,0.42,689754.09
REC_SUP000008_11,SUP000008,Month_11,11818737.52,10897505.31,994659.81,0.0779,1.7,0.43,687648.93
REC_SUP000008_12,SUP000008,Month_12,11642544.87,10293318.17,1335842.07,0.1159,1.68,0.43,656733.52
REC_SUP000008_13,SUP000008,Month_13,11895333.47,10161532.54,1950608.61,0.1458,1.67,0.42,661599.37
REC_SUP000008_14,SUP000008,Month_14,11240937.48,9771119.92,1367239.11,0.1308,1.67,0.42,631780.77
REC_SUP000008_15,SUP000008,Month_15,11484402.52,10206656.69,1063784.35,0.1113,1.7,0.41,673027.55
REC_SUP000008_16,SUP000008,Month_16,11849939.09,10088005.46,2013608.23,0.1487,1.72,0.42,710111.42
REC_SUP000008_17,SUP000008,Month_17,11406208.54,10613389.27,679655.88,0.0695,1.72,0.42,688122.99
REC_SUP000008_18,SUP000008,Month_18,11793965.54,10609100.57,1008491.35,0.1005,1.71,0.43,697952.19
REC_SUP000008_19,SUP000008,Month_19,11664366.51,10441069.97,1406686.2,0.1049,1.71,0.42,686612.73
REC_SUP000008_20,SUP000008,Month_20,11276058.1,9965056.1,1175130.6,0.1163,1.72,0.42,679903.24
REC_SUP000008_21,SUP000008,Month_21,11650542.2,10963822.18,668836.02,0.0589,1.7,0.42,679642.15
REC_SUP000008_22,SUP000008,Month_22,11834614.54,10174634.09,1836807.43,0.1403,1.68,0.42,674026.49
REC_SUP000008_23,SUP000008,Month_23,11518979.08,9909189.22,1367096.73,0.1398,1.69,0.41,658187.0
REC_SUP000008_24,SUP000008,Month_24,11689087.87,10998915.32,743118.33,0.059,1.71,0.42,696168.95
REC_SUP000008_25,SUP000008,Month_25,11715093.5,10425637.27,1363721.97,0.1101,1.73,0.41,712178.42
REC_SUP000008_26,SUP000008,Month_26,11691798.4,10660990.4,1089400.03,0.0882,1.75,0.41,734667.53
REC_SUP000008_27,SUP000008,Month_27,11739592.21,10890173.03,718843.05,0.0724,1.73,0.41,709368.13
REC_SUP000008_28,SUP000008,Month_28,11690349.86,10010200.33,1844547.29,0.1437,1.72,0.4,697401.96
REC_SUP000008_29,SUP000008,Month_29,11765986.55,10055131.37,1763492.61,0.1454,1.69,0.39,672330.93
REC_SUP000008_30,SUP000008,Month_30,11544061.77,9988939.74,1853611.84,0.1347,1.68,0.39,650798.32
REC_SUP000008_31,SUP000008,Month_31,11641084.0,10131741.44,1521267.2,0.1297,1.66,0.39,638095.78
REC_SUP000008_32,SUP000008,Month_32,11442579.58,10254504.62,1169352.22,0.1038,1.69,0.39,655125.5
REC_SUP000008_33,SUP000008,Month_33,11745570.27,10571209.79,1153590.52,0.1,1.66,0.39,648984.43
REC_SUP000008_34,SUP000008,Month_34,11624557.83,10111863.71,1635504.81,0.1301,1.65,0.39,629887.56
REC_SUP000008_35,SUP000008,Month_35,11846660.66,11108064.0,885384.95,0.0623,1.65,0.39,640410.73
REC_SUP000008_36,SUP000008,Month_36,11732729.21,10565292.7,1262764.92,0.0995,1.68,0.39,665180.03
REC_SUP000008_37,SUP000008,Month_37,11388383.63,9876137.6,1337196.35,0.1328,1.7,0.4,665364.0
REC_SUP000008_38,SUP000008,Month_38,11639575.62,10996411.9,737176.74,0.0553,1.7,0.39,679117.46
REC_SUP000008_39,SUP000008,Month_39,11424363.13,9728542.61,1803844.49,0.1484,1.73,0.4,698258.15
REC_SUP000008_40,SUP000008,Month_40,11529811.09,10564293.01,1034223.84,0.0837,1.75,0.4,721773.66
REC_SUP000008_41,SUP000008,Month_41,11419340.58,10245610.01,1071869.47,0.1028,1.73,0.41,694434.68
